model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Decision Tree,gini,1,18,,0.0,0,0,0,0,0,0.0,0,0,0.678,0.548,0.762,0.658,0.002,36,5,649,30,63760,1.97966,0.87616
SVC,0,0,0,0,0.0,0,0,0,0,0,0.11,0,rbf,0.678,0.548,0.762,0.658,0.01393,36,5,649,30,63760,1.97966,0.87616
Random Forest ,gini,1,4,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.68,0.551,0.754,0.648,0.08783,36,5,649,30,63760,1.97966,0.87616
Decision Tree,gini,1,5,auto,0.0,0,0,0,0,0,0.0,0,0,0.68,0.551,0.754,0.648,0.00199,36,5,649,30,63760,1.97966,0.87616
SVC,0,0,0,0,0.0,0,0,0,0,0,0.13,0,sigmoid,0.68,0.551,0.754,0.648,0.01197,36,5,649,30,63760,1.97966,0.87616
K Nearest Neighbors,0,0,0,0,0.0,0,6,chebyshev,0,0,0.0,0,0,0.682,0.555,0.754,0.648,0.001,36,5,649,30,63760,1.97966,0.87616
Decision Tree,gini,1,4,,0.0,0,0,0,0,0,0.0,0,0,0.682,0.553,0.746,0.638,0.002,36,5,649,30,63760,1.97966,0.87616
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1200,0,0.701,0.612,0.746,0.671,0.03124,36,5,649,31,63760,1.97966,0.87616
SVC,0,0,0,0,0.0,0,0,0,0,0,0.13,0,rbf,0.682,0.553,0.746,0.638,0.01393,36,5,649,30,63760,1.97966,0.87616
Decision Tree,gini,1,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.684,0.556,0.738,0.627,0.00096,36,5,649,30,63760,1.97966,0.87616
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.684,0.556,0.738,0.627,0.00898,36,5,649,30,63760,1.97966,0.87616
K Nearest Neighbors,0,0,0,0,0.0,0,16,manhattan,0,0,0.0,0,0,0.69,0.581,0.738,0.633,0.001,36,5,649,30,63760,1.97966,0.87616
Random Forest ,gini,1,12,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.684,0.556,0.738,0.627,0.11868,36,5,649,30,63760,1.97966,0.87616
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.728,0.663,0.731,0.651,0.001,36,5,649,30,63760,1.97966,0.87616
Random Forest ,gini,1,6,log2,0.0,50,0,0,0,0,0.0,0,0,0.686,0.558,0.731,0.617,0.08478,36,5,649,30,63760,1.97966,0.87616
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,500,0,0.694,0.602,0.731,0.657,0.03124,36,5,649,31,63760,1.97966,0.87616
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.686,0.558,0.731,0.617,0.00199,36,5,649,30,63760,1.97966,0.87616
Random Forest ,gini,1,10,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.688,0.561,0.723,0.607,0.08777,36,5,649,30,63760,1.97966,0.87616
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,linear,0.688,0.561,0.723,0.607,0.00998,36,5,649,30,63760,1.97966,0.87616
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,700,0,0.703,0.609,0.723,0.637,0.03124,36,5,649,31,63760,1.97966,0.87616
K Nearest Neighbors,0,0,0,0,0.0,0,7,manhattan,0,0,0.0,0,0,0.713,0.637,0.723,0.637,0.001,36,5,649,30,63760,1.97966,0.87616
Decision Tree,gini,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.688,0.561,0.723,0.607,0.001,36,5,649,30,63760,1.97966,0.87616
K Nearest Neighbors,0,0,0,0,0.0,0,12,minkowski,0,0,0.0,0,0,0.705,0.61,0.715,0.606,0.001,36,5,649,30,63760,1.97966,0.87616
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.709,0.628,0.715,0.627,0.01562,36,5,649,31,63760,1.97966,0.87616
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.69,0.563,0.715,0.597,0.00199,36,5,649,30,63760,1.97966,0.87616
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,rbf,0.69,0.563,0.715,0.597,0.01297,36,5,649,30,63760,1.97966,0.87616
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,sigmoid,0.692,0.566,0.708,0.587,0.012,36,5,649,30,63760,1.97966,0.87616
Decision Tree,gini,1,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.692,0.566,0.708,0.587,0.00203,36,5,649,30,63760,1.97966,0.87616
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,600,0,0.707,0.614,0.708,0.625,0.03124,36,5,649,31,63760,1.97966,0.87616
Gradient Boosting,0,7,0,0,0.1,10,0,0,0,0,0.0,0,0,0.985,0.984,0.708,0.659,0.22421,36,5,649,30,63760,1.97966,0.87616
K Nearest Neighbors,0,0,0,0,0.0,0,7,euclidean,0,0,0.0,0,0,0.717,0.637,0.708,0.612,0.001,36,5,649,30,63760,1.97966,0.87616
Random Forest ,gini,1,12,log2,0.0,50,0,0,0,0,0.0,0,0,0.692,0.566,0.708,0.587,0.10273,36,5,649,30,63760,1.97966,0.87616
