model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,linear,0.81,0.806,0.885,0.883,0.00204,49,2,303,14,11328,42.18435,7.72265
K Nearest Neighbors,0,0,0,0,0.0,0,19,minkowski,0,0,0.0,0,0,0.781,0.779,0.885,0.885,0.00102,49,2,303,14,11328,42.18435,7.72265
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.839,0.839,0.869,0.869,0.001,49,2,303,14,11328,42.18435,7.72265
Decision Tree,entropy,1,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.731,0.732,0.869,0.869,0.001,49,2,303,14,11328,42.18435,7.72265
Random Forest,gini,2,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.864,0.862,0.869,0.869,0.06684,49,2,303,14,11328,42.18435,7.72265
Decision Tree,gini,2,18,log2,0.0,0,0,0,0,0,0.0,0,0,0.785,0.784,0.852,0.852,0.001,49,2,303,14,11328,42.18435,7.72265
Random Forest,gini,1,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.826,0.823,0.852,0.852,0.06801,49,2,303,14,11328,42.18435,7.72265
K Nearest Neighbors,0,0,0,0,0.0,0,8,manhattan,0,0,0.0,0,0,0.855,0.856,0.852,0.852,0.00201,49,2,303,14,11328,42.18435,7.72265
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.897,0.896,0.852,0.852,0.01601,49,2,303,14,11024,42.18435,7.72265
SVC,0,0,0,0,0.0,0,0,0,0,0,0.08,0,poly,0.872,0.871,0.852,0.852,0.00199,49,2,303,14,11328,42.18435,7.72265
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,900,0,0.822,0.821,0.836,0.836,0.00514,49,2,303,14,11328,42.18435,7.72265
Random Forest,gini,1,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.822,0.818,0.836,0.832,0.06776,49,2,303,14,11328,42.18435,7.72265
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,poly,0.851,0.849,0.836,0.833,0.00196,49,2,303,14,11328,42.18435,7.72265
Gradient Boosting,0,6,0,0,0.1,10,0,0,0,0,0.0,0,0,0.988,0.988,0.836,0.836,0.0205,49,2,303,14,11024,42.18435,7.72265
K Nearest Neighbors,0,0,0,0,0.0,0,6,euclidean,0,0,0.0,0,0,0.851,0.851,0.82,0.819,0.001,49,2,303,14,11328,42.18435,7.72265
Decision Tree,gini,1,11,,0.0,0,0,0,0,0,0.0,0,0,0.744,0.744,0.82,0.82,0.001,49,2,303,14,11328,42.18435,7.72265
Random Forest,gini,1,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.851,0.849,0.82,0.818,0.06517,49,2,303,14,11328,42.18435,7.72265
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.81,0.809,0.82,0.821,0.00303,49,2,303,14,11328,42.18435,7.72265
Gradient Boosting,0,5,0,0,0.1,10,0,0,0,0,0.0,0,0,0.979,0.979,0.803,0.806,0.022,49,2,303,14,11024,42.18435,7.72265
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,500,0,0.814,0.813,0.803,0.799,0.00515,49,2,303,14,11328,42.18435,7.72265
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,poly,0.835,0.832,0.803,0.8,0.002,49,2,303,14,11328,42.18435,7.72265
Gradient Boosting,0,4,0,0,0.1,10,0,0,0,0,0.0,0,0,0.946,0.946,0.787,0.781,0.01699,49,2,303,14,11024,42.18435,7.72265
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.847,0.847,0.787,0.788,0.00301,49,2,303,14,11024,42.18435,7.72265
Decision Tree,gini,1,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.723,0.722,0.787,0.786,0.001,49,2,303,14,11328,42.18435,7.72265
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.785,0.778,0.787,0.777,0.00304,49,2,303,14,11328,42.18435,7.72265
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.872,0.872,0.787,0.787,0.001,49,2,303,14,11328,42.18435,7.72265
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,linear,0.669,0.626,0.77,0.738,0.00201,49,2,303,14,11328,42.18435,7.72265
Random Forest,gini,4,19,log2,0.0,50,0,0,0,0,0.0,0,0,0.888,0.887,0.77,0.77,0.0698,49,2,303,14,11328,42.18435,7.72265
SVC,0,0,0,0,0.0,0,0,0,0,0,0.12,0,rbf,0.822,0.821,0.754,0.748,0.00296,49,2,303,14,11328,42.18435,7.72265
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.76,0.76,0.754,0.751,0.001,49,2,303,14,11328,42.18435,7.72265
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,250,0,0.831,0.828,0.754,0.754,0.00403,49,2,303,14,11328,42.18435,7.72265
K Nearest Neighbors,0,0,0,0,0.0,0,5,chebyshev,0,0,0.0,0,0,0.814,0.814,0.754,0.753,0.001,49,2,303,14,11328,42.18435,7.72265
Random Forest,gini,1,11,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.802,0.798,0.754,0.75,0.06786,49,2,303,14,11328,42.18435,7.72265
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.843,0.842,0.738,0.738,0.00304,49,2,303,14,11328,42.18435,7.72265
Random Forest,gini,1,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.831,0.825,0.738,0.737,0.06981,49,2,303,14,11328,42.18435,7.72265
K Nearest Neighbors,0,0,0,0,0.0,0,8,chebyshev,0,0,0.0,0,0,0.773,0.772,0.738,0.738,0.002,49,2,303,14,11328,42.18435,7.72265
Decision Tree,gini,1,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.702,0.699,0.738,0.741,0.00199,49,2,303,14,11328,42.18435,7.72265
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.835,0.834,0.721,0.72,0.00295,49,2,303,14,11328,42.18435,7.72265
Gradient Boosting,0,7,0,0,0.1,10,0,0,0,0,0.0,0,0,0.996,0.996,0.721,0.724,0.023,49,2,303,14,11024,42.18435,7.72265
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,rbf,0.806,0.801,0.721,0.717,0.003,49,2,303,14,11328,42.18435,7.72265
Decision Tree,gini,1,9,,0.0,0,0,0,0,0,0.0,0,0,0.769,0.769,0.721,0.723,0.00096,49,2,303,14,11328,42.18435,7.72265
Random Forest,gini,5,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.955,0.954,0.721,0.721,0.06952,49,2,303,14,11328,42.18435,7.72265
Random Forest,gini,1,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.872,0.869,0.705,0.701,0.07066,49,2,303,14,11328,42.18435,7.72265
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,linear,0.773,0.767,0.705,0.693,0.00201,49,2,303,14,11328,42.18435,7.72265
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,600,0,0.847,0.846,0.705,0.684,0.0,49,2,303,14,11328,42.18435,7.72265
Decision Tree,gini,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.773,0.773,0.705,0.705,0.00103,49,2,303,14,11328,42.18435,7.72265
Gradient Boosting,0,9,0,0,0.1,10,0,0,0,0,0.0,0,0,1.0,1.0,0.705,0.705,0.02351,49,2,303,14,11024,42.18435,7.72265
