model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Decision Tree,gini,6,5,,0.0,0,0,0,0,0,0.0,0,0,0.915,0.916,0.83,0.835,0.001,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.13,0,poly,0.828,0.829,0.83,0.829,0.00397,53,6,500,4,8318,70.0455,12.65333
Logistic Regression,0,0,0,0,0.0,0,0,0,saga,l1,0.6,300,0,0.77,0.74,0.83,0.798,0.01102,53,6,500,4,8318,70.0455,12.65333
Random Forest,gini,5,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.91,0.907,0.83,0.821,0.07081,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.07,0,poly,0.792,0.784,0.82,0.793,0.004,53,6,500,4,8318,70.0455,12.65333
K Nearest Neighbors,0,0,0,0,0.0,0,8,manhattan,0,0,0.0,0,0,0.885,0.883,0.82,0.824,0.001,53,6,500,4,8318,70.0455,12.65333
Logistic Regression,0,0,0,0,0.0,0,0,0,saga,l1,0.5,1450,0,0.738,0.7,0.82,0.792,0.01562,53,6,500,4,8318,70.0455,12.65333
Decision Tree,entropy,5,3,,0.0,0,0,0,0,0,0.0,0,0,0.9,0.9,0.82,0.818,0.002,53,6,500,4,8318,70.0455,12.65333
Gradient Boosting,0,4,0,0,0.1,10,0,0,0,0,0.0,0,0,0.942,0.942,0.82,0.817,0.07204,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,poly,0.825,0.828,0.81,0.819,0.00399,53,6,500,4,8318,70.0455,12.65333
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.7,1200,0,0.698,0.645,0.81,0.754,0.01562,53,6,500,4,8318,70.0455,12.65333
Gradient Boosting,0,6,0,0,0.1,10,0,0,0,0,0.0,0,0,0.988,0.987,0.81,0.808,0.12117,53,6,500,4,8318,70.0455,12.65333
Decision Tree,gini,5,9,,0.0,0,0,0,0,0,0.0,0,0,0.87,0.869,0.81,0.809,0.001,53,6,500,4,8318,70.0455,12.65333
Random Forest,gini,5,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.925,0.923,0.81,0.793,0.0748,53,6,500,4,8318,70.0455,12.65333
Random Forest,gini,5,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.93,0.929,0.8,0.78,0.06981,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.08,0,poly,0.8,0.798,0.8,0.802,0.00499,53,6,500,4,8318,70.0455,12.65333
K Nearest Neighbors,0,0,0,0,0.0,0,8,minkowski,0,0,0.0,0,0,0.892,0.892,0.8,0.802,0.00103,53,6,500,4,8318,70.0455,12.65333
Decision Tree,entropy,4,10,,0.0,0,0,0,0,0,0.0,0,0,0.788,0.785,0.8,0.798,0.00199,53,6,500,4,8318,70.0455,12.65333
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.1,300,0,0.658,0.595,0.8,0.751,0.01558,53,6,500,4,8318,70.0455,12.65333
K Nearest Neighbors,0,0,0,0,0.0,0,10,manhattan,0,0,0.0,0,0,0.898,0.898,0.79,0.783,0.00103,53,6,500,4,8318,70.0455,12.65333
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.2,350,0,0.68,0.606,0.79,0.752,0.01496,53,6,500,4,8318,70.0455,12.65333
Random Forest,gini,5,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.915,0.912,0.79,0.784,0.0758,53,6,500,4,8318,70.0455,12.65333
Decision Tree,gini,4,7,,0.0,0,0,0,0,0,0.0,0,0,0.808,0.814,0.79,0.8,0.001,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.06,0,poly,0.775,0.773,0.79,0.791,0.00402,53,6,500,4,8318,70.0455,12.65333
Random Forest,gini,4,17,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.825,0.804,0.78,0.733,0.06782,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.25,0,poly,0.845,0.85,0.78,0.791,0.00499,53,6,500,4,8318,70.0455,12.65333
Decision Tree,entropy,4,19,,0.0,0,0,0,0,0,0.0,0,0,0.828,0.825,0.78,0.769,0.00099,53,6,500,4,8318,70.0455,12.65333
Decision Tree,gini,4,5,,0.0,0,0,0,0,0,0.0,0,0,0.815,0.819,0.77,0.782,0.001,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.27,0,linear,0.75,0.673,0.77,0.703,0.00499,53,6,500,4,8318,70.0455,12.65333
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.0,1750,0,0.688,0.611,0.77,0.698,0.01562,53,6,500,4,8318,70.0455,12.65333
Random Forest,gini,4,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.845,0.831,0.76,0.73,0.06882,53,6,500,4,8318,70.0455,12.65333
K Nearest Neighbors,0,0,0,0,0.0,0,16,chebyshev,0,0,0.0,0,0,0.815,0.806,0.76,0.737,0.001,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.19,0,poly,0.878,0.875,0.76,0.764,0.004,53,6,500,4,8318,70.0455,12.65333
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.2,1150,0,0.705,0.633,0.75,0.676,0.01563,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.17,0,poly,0.842,0.847,0.75,0.761,0.004,53,6,500,4,8318,70.0455,12.65333
Decision Tree,gini,4,4,,0.0,0,0,0,0,0,0.0,0,0,0.785,0.765,0.75,0.718,0.001,53,6,500,4,8318,70.0455,12.65333
Random Forest,gini,3,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.79,0.756,0.75,0.708,0.06682,53,6,500,4,8318,70.0455,12.65333
K Nearest Neighbors,0,0,0,0,0.0,0,14,chebyshev,0,0,0.0,0,0,0.88,0.871,0.74,0.724,0.001,53,6,500,4,8318,70.0455,12.65333
Random Forest,gini,4,17,log2,0.0,50,0,0,0,0,0.0,0,0,0.85,0.834,0.74,0.699,0.07181,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.09,0,poly,0.83,0.827,0.74,0.738,0.00399,53,6,500,4,8318,70.0455,12.65333
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.8,1650,0,0.655,0.576,0.74,0.674,0.01562,53,6,500,4,8318,70.0455,12.65333
Decision Tree,gini,4,15,,0.0,0,0,0,0,0,0.0,0,0,0.772,0.762,0.74,0.727,0.001,53,6,500,4,8318,70.0455,12.65333
Random Forest,gini,3,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.755,0.715,0.73,0.685,0.06882,53,6,500,4,8318,70.0455,12.65333
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.5,500,0,0.608,0.54,0.73,0.686,0.01562,53,6,500,4,8318,70.0455,12.65333
K Nearest Neighbors,0,0,0,0,0.0,0,18,manhattan,0,0,0.0,0,0,0.83,0.818,0.73,0.707,0.00103,53,6,500,4,8318,70.0455,12.65333
Decision Tree,gini,4,8,,0.0,0,0,0,0,0,0.0,0,0,0.775,0.766,0.73,0.741,0.001,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.12,0,poly,0.815,0.812,0.73,0.732,0.00402,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.27,0,rbf,0.77,0.699,0.72,0.629,0.00495,53,6,500,4,8318,70.0455,12.65333
Random Forest,gini,4,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.865,0.856,0.72,0.693,0.06682,53,6,500,4,8318,70.0455,12.65333
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.6,1600,0,0.652,0.574,0.72,0.66,0.01202,53,6,500,4,8318,70.0455,12.65333
Decision Tree,gini,4,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.682,0.625,0.72,0.704,0.00199,53,6,500,4,8318,70.0455,12.65333
K Nearest Neighbors,0,0,0,0,0.0,0,20,euclidean,0,0,0.0,0,0,0.838,0.829,0.72,0.694,0.00103,53,6,500,4,8318,70.0455,12.65333
Decision Tree,gini,3,7,,0.0,0,0,0,0,0,0.0,0,0,0.712,0.695,0.71,0.707,0.00098,53,6,500,4,8318,70.0455,12.65333
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,950,0,0.595,0.517,0.71,0.652,0.01564,53,6,500,4,8318,70.0455,12.65333
Random Forest,gini,4,15,log2,0.0,50,0,0,0,0,0.0,0,0,0.815,0.805,0.71,0.708,0.06882,53,6,500,4,8318,70.0455,12.65333
SVC,0,0,0,0,0.0,0,0,0,0,0,0.26,0,rbf,0.72,0.676,0.71,0.65,0.00701,53,6,500,4,8318,70.0455,12.65333
