model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Random Forest ,gini,2,20,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.857,0.857,0.88,0.88,0.07452,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.4,1500,0,0.846,0.846,0.88,0.88,0.00698,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,7,euclidean,0,0,0.0,0,0,0.881,0.881,0.875,0.875,0.00203,40,2,918,12,36840,43.95966,13.98935
Decision Tree,entropy,1,20,log2,0.0,0,0,0,0,0,0.0,0,0,0.798,0.798,0.875,0.875,0.001,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1400,0,0.837,0.836,0.875,0.875,0.0,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,poly,0.866,0.866,0.875,0.874,0.00794,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1050,0,0.832,0.832,0.87,0.869,0.0,40,2,918,12,36840,43.95966,13.98935
Random Forest ,gini,3,12,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.88,0.88,0.87,0.868,0.07481,40,2,918,12,36840,43.95966,13.98935
Gradient Boosting,0,3,0,0,0.1,20,0,0,0,0,0.0,0,0,0.901,0.9,0.87,0.869,0.03,40,2,918,12,35921,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,poly,0.876,0.876,0.87,0.869,0.00907,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,3,18,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.847,0.847,0.87,0.869,0.001,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,2,13,,0.0,0,0,0,0,0,0.0,0,0,0.828,0.826,0.864,0.863,0.00199,40,2,918,12,36840,43.95966,13.98935
Random Forest ,gini,1,4,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.847,0.846,0.864,0.864,0.07081,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,poly,0.877,0.877,0.864,0.863,0.00804,40,2,918,12,36840,43.95966,13.98935
Gradient Boosting,0,4,0,0,0.1,40,0,0,0,0,0.0,0,0,0.958,0.958,0.864,0.864,0.073,40,2,918,12,35921,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,11,manhattan,0,0,0.0,0,0,0.869,0.869,0.864,0.864,0.00196,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,400,0,0.835,0.835,0.864,0.863,0.00771,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,5,chebyshev,0,0,0.0,0,0,0.871,0.87,0.859,0.858,0.00203,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,2,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.83,0.828,0.859,0.855,0.00199,40,2,918,12,36840,43.95966,13.98935
Gradient Boosting,0,7,0,0,0.1,20,0,0,0,0,0.0,0,0,0.982,0.982,0.859,0.858,0.11296,40,2,918,12,35921,43.95966,13.98935
Random Forest ,gini,1,14,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.834,0.833,0.859,0.857,0.08573,40,2,918,12,36840,43.95966,13.98935
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.854,0.854,0.859,0.859,0.00204,40,2,918,12,35921,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.11,0,linear,0.842,0.842,0.859,0.86,0.00704,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.839,0.839,0.859,0.859,0.0096,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,12,,0.0,0,0,0,0,0,0.0,0,0,0.804,0.803,0.853,0.853,0.001,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,linear,0.823,0.823,0.853,0.853,0.01008,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.838,0.838,0.853,0.854,0.00807,40,2,918,12,36840,43.95966,13.98935
Gradient Boosting,0,4,0,0,0.1,10,0,0,0,0,0.0,0,0,0.895,0.894,0.853,0.852,0.022,40,2,918,12,35921,43.95966,13.98935
Random Forest ,gini,1,12,log2,0.0,50,0,0,0,0,0.0,0,0,0.86,0.859,0.853,0.853,0.07679,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.872,0.872,0.853,0.853,0.00199,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,18,log2,0.0,0,0,0,0,0,0.0,0,0,0.805,0.805,0.848,0.848,0.001,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,8,chebyshev,0,0,0.0,0,0,0.851,0.852,0.848,0.848,0.00302,40,2,918,12,36840,43.95966,13.98935
Random Forest ,gini,1,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.849,0.848,0.848,0.846,0.08373,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,8,manhattan,0,0,0.0,0,0,0.888,0.888,0.842,0.843,0.00199,40,2,918,12,36840,43.95966,13.98935
Decision Tree,entropy,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.807,0.806,0.842,0.842,0.001,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.873,0.873,0.842,0.841,0.008,40,2,918,12,36840,43.95966,13.98935
Gradient Boosting,0,5,0,0,0.1,10,0,0,0,0,0.0,0,0,0.932,0.932,0.842,0.842,0.028,40,2,918,12,35921,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.13,0,linear,0.856,0.856,0.837,0.836,0.00699,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,10,euclidean,0,0,0.0,0,0,0.877,0.877,0.837,0.837,0.00203,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,200,0,0.841,0.841,0.837,0.837,0.009,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.808,0.808,0.837,0.837,0.001,40,2,918,12,36840,43.95966,13.98935
Random Forest ,gini,1,8,log2,0.0,50,0,0,0,0,0.0,0,0,0.856,0.854,0.832,0.829,0.07879,40,2,918,12,36840,43.95966,13.98935
Gradient Boosting,0,8,0,0,0.1,10,0,0,0,0,0.0,0,0,0.986,0.986,0.832,0.832,0.04704,40,2,918,12,35921,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.847,0.848,0.832,0.83,0.00598,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.15,0,linear,0.851,0.852,0.832,0.832,0.00653,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,8,minkowski,0,0,0.0,0,0,0.879,0.879,0.832,0.831,0.00199,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,2,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.809,0.809,0.832,0.831,0.00199,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,6,chebyshev,0,0,0.0,0,0,0.862,0.863,0.826,0.826,0.00299,40,2,918,12,36840,43.95966,13.98935
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.886,0.885,0.826,0.827,0.01801,40,2,918,12,35921,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,rbf,0.826,0.825,0.826,0.825,0.01302,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,2000,0,0.842,0.842,0.826,0.827,0.00662,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.811,0.811,0.826,0.825,0.001,40,2,918,12,36840,43.95966,13.98935
Gradient Boosting,0,7,0,0,0.1,10,0,0,0,0,0.0,0,0,0.969,0.969,0.821,0.82,0.04,40,2,918,12,35921,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,rbf,0.816,0.811,0.821,0.817,0.01696,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.886,0.885,0.821,0.82,0.002,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.812,0.812,0.821,0.82,0.001,40,2,918,12,36840,43.95966,13.98935
Random Forest ,gini,1,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.837,0.835,0.815,0.815,0.08278,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.14,0,rbf,0.872,0.871,0.815,0.813,0.01097,40,2,918,12,36840,43.95966,13.98935
Gradient Boosting,0,13,0,0,0.1,10,0,0,0,0,0.0,0,0,1.0,1.0,0.815,0.815,0.05304,40,2,918,12,35921,43.95966,13.98935
Decision Tree,gini,1,4,auto,0.0,0,0,0,0,0,0.0,0,0,0.813,0.813,0.815,0.814,0.001,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,8,euclidean,0,0,0.0,0,0,0.875,0.875,0.815,0.815,0.00199,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1250,0,0.845,0.845,0.815,0.815,0.0,40,2,918,12,36840,43.95966,13.98935
Random Forest ,gini,2,16,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.876,0.876,0.81,0.81,0.07311,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,350,0,0.854,0.854,0.81,0.81,0.00968,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.884,0.884,0.81,0.809,0.00203,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,6,auto,0.0,0,0,0,0,0,0.0,0,0,0.815,0.814,0.81,0.81,0.001,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,4,,0.0,0,0,0,0,0,0.0,0,0,0.816,0.816,0.804,0.804,0.00199,40,2,918,12,36840,43.95966,13.98935
Random Forest ,gini,7,20,log2,0.0,50,0,0,0,0,0.0,0,0,0.913,0.912,0.804,0.801,0.08363,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,9,chebyshev,0,0,0.0,0,0,0.865,0.864,0.804,0.802,0.003,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.08,0,rbf,0.841,0.84,0.804,0.802,0.01093,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,750,0,0.849,0.849,0.804,0.804,0.01562,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.15,0,rbf,0.864,0.863,0.799,0.798,0.00996,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,8,,0.0,0,0,0,0,0,0.0,0,0,0.817,0.817,0.799,0.797,0.00199,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,20,chebyshev,0,0,0.0,0,0,0.831,0.831,0.799,0.801,0.00203,40,2,918,12,36840,43.95966,13.98935
Random Forest ,gini,23,14,log2,0.0,50,0,0,0,0,0.0,0,0,0.932,0.932,0.799,0.795,0.09527,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,250,0,0.853,0.853,0.793,0.793,0.01095,40,2,918,12,36840,43.95966,13.98935
Random Forest ,gini,1,4,log2,0.0,50,0,0,0,0,0.0,0,0,0.846,0.845,0.793,0.794,0.08078,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,11,log2,0.0,0,0,0,0,0,0.0,0,0,0.752,0.752,0.793,0.794,0.00199,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.07,0,linear,0.858,0.858,0.793,0.793,0.00698,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.3,1350,0,0.861,0.861,0.788,0.788,0.01396,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.82,0.819,0.788,0.789,0.001,40,2,918,12,36840,43.95966,13.98935
Random Forest ,gini,17,18,log2,0.0,110,0,0,0,0,0.0,0,0,0.921,0.921,0.788,0.784,0.1741,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,rbf,0.835,0.835,0.788,0.788,0.01408,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,6,,0.0,0,0,0,0,0,0.0,0,0,0.822,0.821,0.783,0.783,0.00199,40,2,918,12,36840,43.95966,13.98935
Gradient Boosting,0,9,0,0,0.1,20,0,0,0,0,0.0,0,0,0.997,0.997,0.783,0.782,0.109,40,2,918,12,35921,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,350,0,0.857,0.857,0.783,0.783,0.00598,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.823,0.822,0.777,0.778,0.00199,40,2,918,12,36840,43.95966,13.98935
Random Forest ,gini,1,10,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.851,0.85,0.777,0.773,0.08378,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,700,0,0.86,0.86,0.777,0.778,0.00798,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,1.28,0,sigmoid,0.755,0.755,0.777,0.778,0.014,40,2,918,12,36840,43.95966,13.98935
Gradient Boosting,0,9,0,0,0.1,10,0,0,0,0,0.0,0,0,0.992,0.992,0.772,0.77,0.05,40,2,918,12,35921,43.95966,13.98935
Random Forest ,gini,1,20,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.861,0.861,0.772,0.774,0.08138,40,2,918,12,36840,43.95966,13.98935
K Nearest Neighbors,0,0,0,0,0.0,0,11,chebyshev,0,0,0.0,0,0,0.861,0.861,0.772,0.771,0.002,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,7,log2,0.0,0,0,0,0,0,0.0,0,0,0.721,0.719,0.772,0.77,0.001,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.86,0,linear,0.886,0.885,0.766,0.765,0.00598,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,11,auto,0.0,0,0,0,0,0,0.0,0,0,0.759,0.759,0.766,0.765,0.00199,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.76,0.761,0.761,0.76,0.001,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.6,1650,0,0.869,0.869,0.761,0.762,0.00698,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,1.36,0,sigmoid,0.734,0.735,0.761,0.762,0.01401,40,2,918,12,36840,43.95966,13.98935
Logistic Regression,0,0,0,0,0.0,0,0,0,saga,l2,0.1,200,0,0.856,0.856,0.755,0.756,0.0,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,1.47,0,sigmoid,0.743,0.743,0.755,0.755,0.01396,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,10,auto,0.0,0,0,0,0,0,0.0,0,0,0.762,0.762,0.755,0.757,0.001,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,6,log2,0.0,0,0,0,0,0,0.0,0,0,0.703,0.704,0.75,0.751,0.00199,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.32,0,sigmoid,0.704,0.678,0.75,0.727,0.02212,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,5,log2,0.0,0,0,0,0,0,0.0,0,0,0.728,0.726,0.745,0.743,0.001,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.82,0,sigmoid,0.711,0.693,0.745,0.726,0.01903,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,1.51,0,sigmoid,0.749,0.75,0.739,0.74,0.01306,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.666,0.666,0.739,0.739,0.001,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.07,0,sigmoid,0.661,0.614,0.734,0.701,0.02594,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,5,auto,0.0,0,0,0,0,0,0.0,0,0,0.767,0.767,0.734,0.734,0.001,40,2,918,12,36840,43.95966,13.98935
Decision Tree,entropy,1,17,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.668,0.667,0.728,0.73,0.001,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.21,0,sigmoid,0.668,0.624,0.728,0.693,0.01995,40,2,918,12,36840,43.95966,13.98935
Gradient Boosting,0,12,0,0,0.1,10,0,0,0,0,0.0,0,0,0.999,0.999,0.723,0.724,0.046,40,2,918,12,35921,43.95966,13.98935
Decision Tree,entropy,1,9,auto,0.0,0,0,0,0,0,0.0,0,0,0.733,0.731,0.723,0.721,0.001,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.18,0,sigmoid,0.677,0.638,0.723,0.684,0.02203,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.12,0,sigmoid,0.67,0.625,0.717,0.686,0.025,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.734,0.732,0.717,0.716,0.001,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.11,0,sigmoid,0.673,0.628,0.712,0.68,0.02299,40,2,918,12,36840,43.95966,13.98935
Decision Tree,gini,1,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.713,0.713,0.712,0.712,0.001,40,2,918,12,36840,43.95966,13.98935
Decision Tree,entropy,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.71,0.71,0.707,0.707,0.001,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.09,0,sigmoid,0.672,0.629,0.707,0.666,0.02394,40,2,918,12,36840,43.95966,13.98935
SVC,0,0,0,0,0.0,0,0,0,0,0,0.23,0,sigmoid,0.678,0.637,0.701,0.666,0.02112,40,2,918,12,36840,43.95966,13.98935
Decision Tree,entropy,1,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.775,0.776,0.701,0.701,0.001,40,2,918,12,36840,43.95966,13.98935
