model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Decision Tree,gini,1,14,log2,0.0,0,0,0,0,0,0.0,0,0,0.967,0.967,0.946,0.946,0.001,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1450,0,0.932,0.93,0.946,0.945,0.01562,34,2,1023,8,91058,0.70049,2.07239
SVC,0,0,0,0,0.0,0,0,0,0,0,0.07,0,rbf,0.925,0.924,0.946,0.946,0.01496,34,2,1023,8,91058,0.70049,2.07239
Decision Tree,gini,1,5,log2,0.0,0,0,0,0,0,0.0,0,0,0.939,0.939,0.941,0.941,0.001,34,2,1023,8,91058,0.70049,2.07239
SVC,0,0,0,0,0.0,0,0,0,0,0,0.13,0,rbf,0.934,0.933,0.941,0.94,0.01404,34,2,1023,8,91058,0.70049,2.07239
SVC,0,0,0,0,0.0,0,0,0,0,0,0.08,0,poly,0.932,0.93,0.937,0.935,0.00598,34,2,1023,8,91058,0.70049,2.07239
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,poly,0.93,0.929,0.932,0.93,0.00999,34,2,1023,8,91058,0.70049,2.07239
Decision Tree,gini,1,9,auto,0.0,0,0,0,0,0,0.0,0,0,0.941,0.941,0.932,0.931,0.00199,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,150,0,0.93,0.929,0.932,0.931,0.0,34,2,1023,8,91058,0.70049,2.07239
Decision Tree,gini,1,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.943,0.942,0.927,0.927,0.001,34,2,1023,8,91058,0.70049,2.07239
SVC,0,0,0,0,0.0,0,0,0,0,0,0.08,0,rbf,0.933,0.932,0.927,0.925,0.01596,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,100,0,0.935,0.934,0.922,0.92,0.0,34,2,1023,8,91058,0.70049,2.07239
Decision Tree,entropy,1,8,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.945,0.945,0.917,0.917,0.001,34,2,1023,8,91058,0.70049,2.07239
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.936,0.935,0.912,0.909,0.013,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,500,0,0.934,0.933,0.912,0.91,0.01562,34,2,1023,8,91058,0.70049,2.07239
Decision Tree,entropy,1,17,log2,0.0,0,0,0,0,0,0.0,0,0,0.944,0.944,0.912,0.913,0.002,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,0.2,700,0,0.936,0.935,0.907,0.905,0.0,34,2,1023,8,91058,0.70049,2.07239
SVC,0,0,0,0,0.0,0,0,0,0,0,0.06,0,poly,0.938,0.937,0.902,0.9,0.00698,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1900,0,0.938,0.937,0.902,0.9,0.0,34,2,1023,8,91058,0.70049,2.07239
Decision Tree,gini,1,4,log2,0.0,0,0,0,0,0,0.0,0,0,0.947,0.947,0.902,0.902,0.001,34,2,1023,8,91058,0.70049,2.07239
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,poly,0.939,0.938,0.898,0.894,0.00698,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1600,0,0.94,0.939,0.893,0.889,0.0,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,350,0,0.911,0.908,0.888,0.886,0.0,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1000,0,0.921,0.919,0.883,0.88,0.0,34,2,1023,8,91058,0.70049,2.07239
Decision Tree,gini,5,19,log2,0.0,0,0,0,0,0,0.0,0,0,0.933,0.933,0.883,0.883,0.001,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,sag,l2,0.2,1300,0,0.918,0.916,0.878,0.875,0.0,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,0.2,1450,0,0.902,0.899,0.863,0.86,0.0,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1050,0,0.819,0.806,0.854,0.84,0.0,34,2,1023,8,91058,0.70049,2.07239
SVC,0,0,0,0,0.0,0,0,0,0,0,0.11,0,linear,0.868,0.862,0.854,0.845,0.01004,34,2,1023,8,91058,0.70049,2.07239
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,rbf,0.84,0.829,0.844,0.835,0.01596,34,2,1023,8,91058,0.70049,2.07239
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,linear,0.769,0.74,0.78,0.755,0.01097,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1300,0,0.727,0.685,0.776,0.736,0.0,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,sag,l2,0.1,400,0,0.7,0.643,0.761,0.718,0.0,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,0.1,1650,0,0.694,0.633,0.756,0.711,0.0,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,0.1,1450,0,0.678,0.607,0.732,0.674,0.01562,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,sag,l2,0.1,1600,0,0.704,0.649,0.727,0.664,0.0,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,sag,l2,0.1,950,0,0.67,0.593,0.722,0.655,0.0,34,2,1023,8,91058,0.70049,2.07239
Decision Tree,gini,3,13,auto,0.0,0,0,0,0,0,0.0,0,0,0.749,0.715,0.712,0.656,0.001,34,2,1023,8,91058,0.70049,2.07239
Decision Tree,gini,2,17,log2,0.0,0,0,0,0,0,0.0,0,0,0.649,0.589,0.707,0.662,0.001,34,2,1023,8,91058,0.70049,2.07239
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,0.1,1950,0,0.659,0.575,0.702,0.612,0.0,34,2,1023,8,91058,0.70049,2.07239
