model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
K Nearest Neighbors,0,0,0,0,0.0,0,6,euclidean,0,0,0.0,0,0,0.906,0.906,0.938,0.938,0.00201,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,2,5,,0.0,0,0,0,0,0,0.0,0,0,0.912,0.913,0.938,0.938,0.001,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,rbf,0.878,0.876,0.938,0.937,0.00299,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.3,1900,0,0.806,0.799,0.925,0.921,0.00299,50,2,400,5,10926,3152264.152,21153.34903
K Nearest Neighbors,0,0,0,0,0.0,0,19,manhattan,0,0,0.0,0,0,0.881,0.878,0.925,0.924,0.001,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,2,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.909,0.91,0.925,0.926,0.001,50,2,400,5,10926,3152264.152,21153.34903
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.875,0.873,0.925,0.925,0.00105,50,2,400,5,10926,3152264.152,21153.34903
Gradient Boosting,0,3,0,0,0.1,20,0,0,0,0,0.0,0,0,0.941,0.941,0.912,0.912,0.02901,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,2,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.919,0.92,0.912,0.913,0.06383,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.6,1850,0,0.797,0.784,0.912,0.912,0.00396,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.08,0,poly,0.872,0.869,0.912,0.91,0.00199,50,2,400,5,10926,3152264.152,21153.34903
K Nearest Neighbors,0,0,0,0,0.0,0,5,chebyshev,0,0,0.0,0,0,0.922,0.922,0.912,0.911,0.00103,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,10,auto,0.0,0,0,0,0,0,0.0,0,0,0.822,0.818,0.912,0.908,0.001,50,2,400,5,10926,3152264.152,21153.34903
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.912,0.912,0.9,0.901,0.001,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.07,0,poly,0.875,0.873,0.9,0.898,0.00199,50,2,400,5,10926,3152264.152,21153.34903
Gradient Boosting,0,6,0,0,0.1,10,0,0,0,0,0.0,0,0,0.984,0.984,0.9,0.899,0.01851,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.4,200,0,0.784,0.768,0.9,0.896,0.01562,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,2,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.916,0.916,0.9,0.901,0.06582,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,7,,0.0,0,0,0,0,0,0.0,0,0,0.825,0.819,0.888,0.883,0.00099,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.4,1900,0,0.816,0.805,0.888,0.89,0.00499,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.09,0,rbf,0.822,0.812,0.888,0.879,0.00399,50,2,400,5,10926,3152264.152,21153.34903
Gradient Boosting,0,7,0,0,0.1,10,0,0,0,0,0.0,0,0,0.988,0.987,0.888,0.886,0.02,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,2,11,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.922,0.922,0.888,0.889,0.06383,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,poly,0.859,0.855,0.875,0.873,0.00299,50,2,400,5,10926,3152264.152,21153.34903
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.934,0.934,0.875,0.875,0.001,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,7,log2,0.0,0,0,0,0,0,0.0,0,0,0.831,0.827,0.875,0.871,0.00103,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,2,9,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.897,0.896,0.875,0.876,0.06383,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,1,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.828,0.82,0.862,0.857,0.06383,50,2,400,5,10926,3152264.152,21153.34903
K Nearest Neighbors,0,0,0,0,0.0,0,5,manhattan,0,0,0.0,0,0,0.909,0.909,0.862,0.863,0.00103,50,2,400,5,10926,3152264.152,21153.34903
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.938,0.938,0.862,0.86,0.011,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.09,0,poly,0.894,0.893,0.862,0.862,0.00299,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1300,0,0.775,0.754,0.862,0.853,0.0,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.834,0.83,0.85,0.836,0.001,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,1,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.841,0.837,0.85,0.842,0.06383,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.834,0.824,0.85,0.845,0.00201,50,2,400,5,10926,3152264.152,21153.34903
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.919,0.918,0.85,0.848,0.00198,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,400,0,0.794,0.778,0.85,0.838,0.0,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.778,0.76,0.838,0.826,0.00203,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,poly,0.856,0.851,0.838,0.827,0.00199,50,2,400,5,10926,3152264.152,21153.34903
K Nearest Neighbors,0,0,0,0,0.0,0,12,minkowski,0,0,0.0,0,0,0.9,0.898,0.838,0.837,0.001,50,2,400,5,10926,3152264.152,21153.34903
Gradient Boosting,0,4,0,0,0.1,10,0,0,0,0,0.0,0,0,0.966,0.966,0.838,0.838,0.015,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,300,0,0.781,0.761,0.838,0.819,0.0,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.08,0,rbf,0.812,0.797,0.825,0.812,0.00299,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,1,9,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.844,0.839,0.825,0.822,0.06383,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.844,0.84,0.825,0.818,0.001,50,2,400,5,10926,3152264.152,21153.34903
K Nearest Neighbors,0,0,0,0,0.0,0,7,euclidean,0,0,0.0,0,0,0.928,0.928,0.825,0.823,0.001,50,2,400,5,10926,3152264.152,21153.34903
K Nearest Neighbors,0,0,0,0,0.0,0,17,chebyshev,0,0,0.0,0,0,0.891,0.887,0.812,0.803,0.001,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,rbf,0.847,0.839,0.812,0.795,0.00399,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,1,11,log2,0.0,50,0,0,0,0,0.0,0,0,0.831,0.822,0.812,0.803,0.06383,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,4,log2,0.0,0,0,0,0,0,0.0,0,0,0.788,0.771,0.812,0.804,0.001,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,1,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.838,0.83,0.8,0.786,0.06782,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.791,0.775,0.8,0.792,0.00103,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.11,0,poly,0.897,0.895,0.8,0.795,0.00199,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,200,0,0.759,0.729,0.8,0.774,0.0,50,2,400,5,10926,3152264.152,21153.34903
K Nearest Neighbors,0,0,0,0,0.0,0,19,euclidean,0,0,0.0,0,0,0.872,0.867,0.788,0.769,0.001,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,4,auto,0.0,0,0,0,0,0,0.0,0,0,0.794,0.779,0.788,0.772,0.00199,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.15,0,linear,0.797,0.78,0.788,0.761,0.00199,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,150,0,0.8,0.783,0.788,0.765,0.01558,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.75,0.714,0.775,0.744,0.0,50,2,400,5,10926,3152264.152,21153.34903
K Nearest Neighbors,0,0,0,0,0.0,0,20,minkowski,0,0,0.0,0,0,0.859,0.852,0.775,0.756,0.001,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,20,,0.0,0,0,0,0,0,0.0,0,0,0.856,0.853,0.775,0.767,0.001,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.08,0,linear,0.747,0.709,0.775,0.746,0.00299,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,1,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.856,0.853,0.775,0.763,0.06383,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.14,0,linear,0.8,0.784,0.762,0.732,0.00199,50,2,400,5,10926,3152264.152,21153.34903
K Nearest Neighbors,0,0,0,0,0.0,0,18,minkowski,0,0,0.0,0,0,0.869,0.862,0.762,0.748,0.001,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,15,log2,0.0,0,0,0,0,0,0.0,0,0,0.859,0.855,0.762,0.756,0.001,50,2,400,5,10926,3152264.152,21153.34903
Gradient Boosting,0,8,0,0,0.1,10,0,0,0,0,0.0,0,0,1.0,1.0,0.762,0.774,0.02,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,1,7,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.862,0.859,0.762,0.755,0.08876,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,700,0,0.747,0.708,0.762,0.732,0.0,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,17,log2,0.0,0,0,0,0,0,0.0,0,0,0.8,0.783,0.75,0.732,0.00098,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,1,17,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.738,0.694,0.75,0.708,0.08976,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.23,0,linear,0.806,0.792,0.75,0.727,0.00299,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,550,0,0.728,0.684,0.75,0.696,0.0,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,1,1,log2,0.0,70,0,0,0,0,0.0,0,0,0.769,0.736,0.738,0.72,0.09175,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,4,,0.0,0,0,0,0,0,0.0,0,0,0.862,0.859,0.738,0.727,0.00096,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,650,0,0.731,0.686,0.738,0.69,0.0,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.06,0,rbf,0.728,0.683,0.725,0.66,0.00299,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,850,0,0.753,0.718,0.725,0.671,0.0,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,13,,0.0,0,0,0,0,0,0.0,0,0,0.869,0.867,0.725,0.702,0.001,50,2,400,5,10926,3152264.152,21153.34903
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,250,0,0.744,0.705,0.712,0.65,0.01562,50,2,400,5,10926,3152264.152,21153.34903
Decision Tree,gini,1,16,log2,0.0,0,0,0,0,0,0.0,0,0,0.806,0.792,0.712,0.681,0.00096,50,2,400,5,10926,3152264.152,21153.34903
Random Forest,gini,1,7,log2,0.0,110,0,0,0,0,0.0,0,0,0.722,0.671,0.712,0.644,0.13564,50,2,400,5,10926,3152264.152,21153.34903
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,rbf,0.625,0.481,0.712,0.593,0.00299,50,2,400,5,10926,3152264.152,21153.34903
