model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
K Nearest Neighbors,0,0,0,0,0.0,0,9,manhattan,0,0,0.0,0,0,0.95,0.945,0.948,0.939,0.001,33,2,858,36,102918,3.06779,2.3125
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.934,0.903,0.942,0.914,0.00399,33,2,858,36,102918,3.06779,2.3125
Random Forest ,gini,1,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.934,0.903,0.942,0.914,0.06369,33,2,858,36,102918,3.06779,2.3125
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,850,0,0.937,0.913,0.942,0.919,0.01562,33,2,858,37,102918,3.06779,2.3125
K Nearest Neighbors,0,0,0,0,0.0,0,6,euclidean,0,0,0.0,0,0,0.966,0.963,0.942,0.933,0.001,33,2,858,36,102918,3.06779,2.3125
Decision Tree,gini,1,3,,0.0,0,0,0,0,0,0.0,0,0,0.966,0.968,0.942,0.947,0.00099,33,2,858,36,102918,3.06779,2.3125
Gradient Boosting,0,5,0,0,0.1,10,0,0,0,0,0.0,0,0,0.993,0.993,0.942,0.939,0.0263,33,2,858,36,102059,3.06779,2.3125
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,200,0,0.942,0.919,0.936,0.91,0.0,33,2,858,37,102918,3.06779,2.3125
Random Forest ,gini,1,8,log2,0.0,50,0,0,0,0,0.0,0,0,0.936,0.905,0.936,0.905,0.0738,33,2,858,36,102918,3.06779,2.3125
Decision Tree,gini,1,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.936,0.905,0.936,0.905,0.001,33,2,858,36,102918,3.06779,2.3125
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,rbf,0.936,0.905,0.936,0.905,0.00499,33,2,858,36,102918,3.06779,2.3125
K Nearest Neighbors,0,0,0,0,0.0,0,8,euclidean,0,0,0.0,0,0,0.961,0.958,0.936,0.924,0.001,33,2,858,36,102918,3.06779,2.3125
Random Forest ,gini,1,4,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.937,0.907,0.93,0.897,0.06887,33,2,858,36,102918,3.06779,2.3125
K Nearest Neighbors,0,0,0,0,0.0,0,7,manhattan,0,0,0.0,0,0,0.949,0.938,0.93,0.908,0.00199,33,2,858,36,102918,3.06779,2.3125
Decision Tree,gini,1,8,log2,0.0,0,0,0,0,0,0.0,0,0,0.937,0.907,0.93,0.897,0.002,33,2,858,36,102918,3.06779,2.3125
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,rbf,0.937,0.907,0.93,0.897,0.00401,33,2,858,36,102918,3.06779,2.3125
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,sigmoid,0.939,0.909,0.924,0.888,0.00399,33,2,858,36,102918,3.06779,2.3125
Random Forest ,gini,1,20,log2,0.0,50,0,0,0,0,0.0,0,0,0.939,0.909,0.924,0.888,0.06525,33,2,858,36,102918,3.06779,2.3125
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.974,0.972,0.924,0.903,0.01979,33,2,858,36,102059,3.06779,2.3125
Decision Tree,gini,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.939,0.909,0.924,0.888,0.001,33,2,858,36,102918,3.06779,2.3125
K Nearest Neighbors,0,0,0,0,0.0,0,8,chebyshev,0,0,0.0,0,0,0.958,0.954,0.924,0.929,0.001,33,2,858,36,102918,3.06779,2.3125
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,sigmoid,0.94,0.911,0.919,0.88,0.00595,33,2,858,36,102918,3.06779,2.3125
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.9,550,0,0.974,0.973,0.919,0.921,0.01567,33,2,858,37,102918,3.06779,2.3125
Decision Tree,entropy,1,6,,0.0,0,0,0,0,0,0.0,0,0,0.972,0.973,0.919,0.931,0.001,33,2,858,36,102918,3.06779,2.3125
Random Forest ,gini,1,4,log2,0.0,50,0,0,0,0,0.0,0,0,0.94,0.911,0.919,0.88,0.06974,33,2,858,36,102918,3.06779,2.3125
Random Forest ,gini,1,6,log2,0.0,50,0,0,0,0,0.0,0,0,0.942,0.913,0.913,0.871,0.0706,33,2,858,36,102918,3.06779,2.3125
K Nearest Neighbors,0,0,0,0,0.0,0,8,manhattan,0,0,0.0,0,0,0.946,0.927,0.913,0.884,0.001,33,2,858,36,102918,3.06779,2.3125
Decision Tree,gini,1,5,auto,0.0,0,0,0,0,0,0.0,0,0,0.942,0.913,0.913,0.871,0.00103,33,2,858,36,102918,3.06779,2.3125
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,poly,0.942,0.913,0.913,0.871,0.00303,33,2,858,36,102918,3.06779,2.3125
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.946,0.922,0.913,0.876,0.01555,33,2,858,37,102918,3.06779,2.3125
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,rbf,0.943,0.916,0.907,0.863,0.00498,33,2,858,36,102918,3.06779,2.3125
Decision Tree,entropy,1,6,log2,0.0,0,0,0,0,0,0.0,0,0,0.943,0.916,0.907,0.863,0.001,33,2,858,36,102918,3.06779,2.3125
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,rbf,0.945,0.918,0.901,0.854,0.00499,33,2,858,36,102918,3.06779,2.3125
Random Forest ,gini,1,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.945,0.918,0.901,0.854,0.06436,33,2,858,36,102918,3.06779,2.3125
Decision Tree,gini,1,10,auto,0.0,0,0,0,0,0,0.0,0,0,0.945,0.918,0.901,0.854,0.001,33,2,858,36,102918,3.06779,2.3125
Random Forest ,gini,3,4,log2,0.0,50,0,0,0,0,0.0,0,0,0.95,0.93,0.895,0.846,0.07063,33,2,858,36,102918,3.06779,2.3125
SVC,0,0,0,0,0.0,0,0,0,0,0,1.36,0,linear,0.969,0.967,0.895,0.877,0.00502,33,2,858,36,102918,3.06779,2.3125
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,400,0,0.948,0.923,0.895,0.846,0.01562,33,2,858,37,102918,3.06779,2.3125
Random Forest ,gini,10,10,log2,0.0,70,0,0,0,0,0.0,0,0,0.987,0.986,0.89,0.864,0.09655,33,2,858,36,102918,3.06779,2.3125
Decision Tree,gini,2,9,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.95,0.926,0.878,0.821,0.001,33,2,858,36,102918,3.06779,2.3125
Decision Tree,entropy,3,7,auto,0.0,0,0,0,0,0,0.0,0,0,0.956,0.941,0.872,0.829,0.001,33,2,858,36,102918,3.06779,2.3125
Decision Tree,entropy,48,10,log2,0.0,0,0,0,0,0,0.0,0,0,0.965,0.963,0.866,0.868,0.002,33,2,858,36,102918,3.06779,2.3125
Decision Tree,entropy,22,4,auto,0.0,0,0,0,0,0,0.0,0,0,0.984,0.984,0.86,0.857,0.00199,33,2,858,36,102918,3.06779,2.3125
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.894,0.914,0.849,0.882,0.005,33,2,858,36,102059,3.06779,2.3125
