model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Random Forest ,gini,2,18,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.973,0.973,0.973,0.973,0.07255,29,2,5001,8,128316,2.81139,0.56066
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.974,0.974,0.973,0.973,0.00698,29,2,5001,8,128316,2.81139,0.56066
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.969,0.969,0.972,0.972,0.0,29,2,5001,8,128316,2.81139,0.56066
SVC,0,0,0,0,0.0,0,0,0,0,0,0.06,0,rbf,0.967,0.967,0.972,0.972,0.07482,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,entropy,3,12,,0.0,0,0,0,0,0,0.0,0,0,0.958,0.959,0.971,0.971,0.00196,29,2,5001,8,128316,2.81139,0.56066
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.97,0.97,0.971,0.971,0.01566,29,2,5001,8,128316,2.81139,0.56066
K Nearest Neighbors,0,0,0,0,0.0,0,6,chebyshev,0,0,0.0,0,0,0.968,0.968,0.971,0.971,0.00798,29,2,5001,8,128316,2.81139,0.56066
Random Forest ,gini,1,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.967,0.967,0.971,0.971,0.06805,29,2,5001,8,128316,2.81139,0.56066
Gradient Boosting,0,7,0,0,0.1,50,0,0,0,0,0.0,0,0,0.995,0.995,0.97,0.97,0.292,29,2,5001,8,123314,2.81139,0.56066
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,linear,0.966,0.966,0.97,0.97,0.03793,29,2,5001,8,128316,2.81139,0.56066
Random Forest ,gini,1,4,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.968,0.968,0.969,0.969,0.06972,29,2,5001,8,128316,2.81139,0.56066
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.971,0.971,0.969,0.969,0.02399,29,2,5001,8,123314,2.81139,0.56066
Gradient Boosting,0,7,0,0,0.1,30,0,0,0,0,0.0,0,0,0.991,0.991,0.968,0.968,0.202,29,2,5001,8,123314,2.81139,0.56066
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,200,0,0.968,0.969,0.968,0.968,0.01558,29,2,5001,8,128316,2.81139,0.56066
Random Forest ,gini,1,10,log2,0.0,50,0,0,0,0,0.0,0,0,0.959,0.959,0.968,0.968,0.06725,29,2,5001,8,128316,2.81139,0.56066
Random Forest ,gini,2,18,log2,0.0,50,0,0,0,0,0.0,0,0,0.97,0.97,0.967,0.967,0.06766,29,2,5001,8,128316,2.81139,0.56066
K Nearest Neighbors,0,0,0,0,0.0,0,9,euclidean,0,0,0.0,0,0,0.972,0.972,0.967,0.967,0.00798,29,2,5001,8,128316,2.81139,0.56066
Gradient Boosting,0,5,0,0,0.1,10,0,0,0,0,0.0,0,0,0.977,0.977,0.966,0.966,0.037,29,2,5001,8,123314,2.81139,0.56066
Random Forest ,gini,2,14,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.972,0.972,0.966,0.966,0.06775,29,2,5001,8,128316,2.81139,0.56066
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1150,0,0.972,0.971,0.966,0.966,0.0,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,5,,0.0,0,0,0,0,0,0.0,0,0,0.963,0.963,0.966,0.966,0.00199,29,2,5001,8,128316,2.81139,0.56066
K Nearest Neighbors,0,0,0,0,0.0,0,6,euclidean,0,0,0.0,0,0,0.973,0.973,0.966,0.966,0.00901,29,2,5001,8,128316,2.81139,0.56066
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,rbf,0.968,0.967,0.965,0.965,0.17653,29,2,5001,8,128316,2.81139,0.56066
K Nearest Neighbors,0,0,0,0,0.0,0,5,chebyshev,0,0,0.0,0,0,0.977,0.977,0.965,0.965,0.00798,29,2,5001,8,128316,2.81139,0.56066
Random Forest ,gini,1,8,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.965,0.965,0.965,0.965,0.06671,29,2,5001,8,128316,2.81139,0.56066
Gradient Boosting,0,17,0,0,0.1,10,0,0,0,0,0.0,0,0,0.999,0.999,0.964,0.964,0.129,29,2,5001,8,123314,2.81139,0.56066
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.971,0.971,0.964,0.964,0.00798,29,2,5001,8,128316,2.81139,0.56066
Random Forest ,gini,7,8,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.983,0.983,0.964,0.964,0.07769,29,2,5001,8,128316,2.81139,0.56066
K Nearest Neighbors,0,0,0,0,0.0,0,5,manhattan,0,0,0.0,0,0,0.975,0.975,0.963,0.963,0.00898,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,2,,0.0,0,0,0,0,0,0.0,0,0,0.964,0.964,0.963,0.963,0.00199,29,2,5001,8,128316,2.81139,0.56066
Random Forest ,gini,1,16,log2,0.0,50,0,0,0,0,0.0,0,0,0.961,0.961,0.962,0.962,0.06957,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,1,,0.0,0,0,0,0,0,0.0,0,0,0.965,0.965,0.962,0.962,0.00203,29,2,5001,8,128316,2.81139,0.56066
K Nearest Neighbors,0,0,0,0,0.0,0,13,chebyshev,0,0,0.0,0,0,0.97,0.97,0.961,0.961,0.00698,29,2,5001,8,128316,2.81139,0.56066
Gradient Boosting,0,11,0,0,0.1,10,0,0,0,0,0.0,0,0,0.996,0.996,0.961,0.961,0.092,29,2,5001,8,123314,2.81139,0.56066
Random Forest ,gini,1,4,log2,0.0,50,0,0,0,0,0.0,0,0,0.956,0.956,0.961,0.961,0.06747,29,2,5001,8,128316,2.81139,0.56066
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,poly,0.97,0.97,0.961,0.961,0.03699,29,2,5001,8,128316,2.81139,0.56066
Random Forest ,gini,2,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.966,0.966,0.96,0.96,0.06751,29,2,5001,8,128316,2.81139,0.56066
Gradient Boosting,0,9,0,0,0.1,10,0,0,0,0,0.0,0,0,0.992,0.992,0.959,0.959,0.079,29,2,5001,8,123314,2.81139,0.56066
Random Forest ,gini,1,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.964,0.964,0.959,0.959,0.07008,29,2,5001,8,128316,2.81139,0.56066
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.976,0.976,0.959,0.959,0.00901,29,2,5001,8,128316,2.81139,0.56066
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,poly,0.974,0.974,0.959,0.959,0.036,29,2,5001,8,128316,2.81139,0.56066
Random Forest ,gini,1,8,log2,0.0,50,0,0,0,0,0.0,0,0,0.955,0.955,0.958,0.958,0.06704,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,4,8,,0.0,0,0,0,0,0,0.0,0,0,0.971,0.971,0.957,0.957,0.003,29,2,5001,8,128316,2.81139,0.56066
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,rbf,0.969,0.969,0.957,0.957,0.09945,29,2,5001,8,128316,2.81139,0.56066
Gradient Boosting,0,15,0,0,0.1,10,0,0,0,0,0.0,0,0,0.998,0.998,0.956,0.956,0.093,29,2,5001,8,123314,2.81139,0.56066
Decision Tree,gini,3,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.96,0.959,0.956,0.956,0.00199,29,2,5001,8,128316,2.81139,0.56066
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,400,0,0.971,0.971,0.956,0.956,0.0,29,2,5001,8,128316,2.81139,0.56066
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.3,250,0,0.974,0.974,0.955,0.955,0.0,29,2,5001,8,128316,2.81139,0.56066
Random Forest ,gini,24,18,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.982,0.982,0.955,0.955,0.07204,29,2,5001,8,128316,2.81139,0.56066
SVC,0,0,0,0,0.0,0,0,0,0,0,0.37,0,poly,0.979,0.979,0.953,0.953,0.03498,29,2,5001,8,128316,2.81139,0.56066
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.8,1850,0,0.973,0.973,0.953,0.953,0.01567,29,2,5001,8,128316,2.81139,0.56066
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,linear,0.954,0.954,0.952,0.952,0.05471,29,2,5001,8,128316,2.81139,0.56066
SVC,0,0,0,0,0.0,0,0,0,0,0,0.09,0,linear,0.971,0.971,0.951,0.951,0.03491,29,2,5001,8,128316,2.81139,0.56066
Random Forest ,gini,1,10,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.962,0.962,0.951,0.951,0.09155,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,4,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.943,0.943,0.95,0.95,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,2,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.962,0.962,0.949,0.949,0.00203,29,2,5001,8,128316,2.81139,0.56066
Random Forest ,gini,1,14,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.958,0.958,0.948,0.948,0.11445,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.935,0.935,0.948,0.948,0.00203,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,entropy,3,3,,0.0,0,0,0,0,0,0.0,0,0,0.968,0.968,0.947,0.947,0.003,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,entropy,3,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.918,0.917,0.946,0.946,0.00203,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,13,log2,0.0,0,0,0,0,0,0.0,0,0,0.938,0.938,0.943,0.943,0.00099,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,entropy,4,14,log2,0.0,0,0,0,0,0,0.0,0,0,0.952,0.952,0.942,0.942,0.00199,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,17,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.912,0.911,0.94,0.94,0.00096,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,12,auto,0.0,0,0,0,0,0,0.0,0,0,0.942,0.942,0.939,0.939,0.00203,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.944,0.943,0.937,0.937,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,15,log2,0.0,0,0,0,0,0,0.0,0,0,0.939,0.939,0.936,0.936,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,6,auto,0.0,0,0,0,0,0,0.0,0,0,0.93,0.93,0.935,0.935,0.00198,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,10,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.931,0.931,0.931,0.931,0.00096,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,4,20,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.956,0.956,0.93,0.93,0.00196,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,7,auto,0.0,0,0,0,0,0,0.0,0,0,0.927,0.927,0.928,0.928,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,17,log2,0.0,0,0,0,0,0,0.0,0,0,0.932,0.932,0.926,0.926,0.002,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.934,0.934,0.925,0.925,0.00099,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,entropy,3,11,auto,0.0,0,0,0,0,0,0.0,0,0,0.921,0.92,0.924,0.924,0.00203,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.941,0.941,0.923,0.923,0.00203,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,entropy,3,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.914,0.914,0.919,0.919,0.00199,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,5,log2,0.0,0,0,0,0,0,0.0,0,0,0.92,0.92,0.918,0.918,0.00096,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.922,0.921,0.917,0.917,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,entropy,3,4,auto,0.0,0,0,0,0,0,0.0,0,0,0.936,0.936,0.915,0.915,0.00096,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.94,0.94,0.914,0.914,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.916,0.916,0.913,0.913,0.00199,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,3,6,log2,0.0,0,0,0,0,0,0.0,0,0,0.924,0.924,0.912,0.912,0.00203,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,entropy,3,10,auto,0.0,0,0,0,0,0,0.0,0,0,0.906,0.906,0.911,0.911,0.002,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,2,11,auto,0.0,0,0,0,0,0,0.0,0,0,0.9,0.9,0.909,0.909,0.00199,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,entropy,2,14,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.901,0.901,0.908,0.908,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,entropy,2,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.885,0.885,0.906,0.906,0.002,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,2,6,log2,0.0,0,0,0,0,0,0.0,0,0,0.904,0.903,0.903,0.902,0.002,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,2,2,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.89,0.89,0.902,0.902,0.00099,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,2,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.902,0.902,0.901,0.901,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,2,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.903,0.903,0.9,0.9,0.00199,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,2,6,auto,0.0,0,0,0,0,0,0.0,0,0,0.899,0.898,0.897,0.896,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,2,18,auto,0.0,0,0,0,0,0,0.0,0,0,0.889,0.889,0.895,0.895,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,2,9,log2,0.0,0,0,0,0,0,0.0,0,0,0.892,0.892,0.894,0.894,0.00199,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.874,0.873,0.893,0.893,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,1,4,,0.0,0,0,0,0,0,0.0,0,0,0.876,0.876,0.89,0.89,0.00099,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,1,3,log2,0.0,0,0,0,0,0,0.0,0,0,0.877,0.877,0.889,0.889,0.00103,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.878,0.878,0.884,0.884,0.002,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,entropy,2,7,auto,0.0,0,0,0,0,0,0.0,0,0,0.891,0.891,0.883,0.883,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.879,0.879,0.879,0.879,0.00203,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,1,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.871,0.871,0.875,0.875,0.00203,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,1,2,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.881,0.881,0.872,0.872,0.00103,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,1,9,auto,0.0,0,0,0,0,0,0.0,0,0,0.872,0.872,0.87,0.87,0.002,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,1,5,log2,0.0,0,0,0,0,0,0.0,0,0,0.88,0.88,0.865,0.865,0.00203,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,1,12,,0.0,0,0,0,0,0,0.0,0,0,0.884,0.883,0.862,0.862,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,1,7,,0.0,0,0,0,0,0,0.0,0,0,0.882,0.882,0.86,0.86,0.00196,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,1,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.875,0.875,0.858,0.858,0.00198,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,gini,2,11,log2,0.0,0,0,0,0,0,0.0,0,0,0.886,0.885,0.857,0.856,0.001,29,2,5001,8,128316,2.81139,0.56066
Decision Tree,entropy,2,15,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.75,0.733,0.742,0.725,0.00201,29,2,5001,8,128316,2.81139,0.56066
