model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,poly,0.917,0.916,0.897,0.897,0.00101,47,2,195,14,14570,15252.39836,5156.67915
Random Forest,gini,1,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.917,0.916,0.897,0.898,0.06084,47,2,195,14,14570,15252.39836,5156.67915
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.987,0.987,0.897,0.897,0.01906,47,2,195,14,14374,15252.39836,5156.67915
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.904,0.904,0.897,0.897,0.001,47,2,195,14,14570,15252.39836,5156.67915
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,250,0,0.833,0.832,0.872,0.868,0.0,47,2,195,14,14570,15252.39836,5156.67915
Random Forest,gini,1,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.897,0.897,0.872,0.872,0.06084,47,2,195,14,14570,15252.39836,5156.67915
Gradient Boosting,0,5,0,0,0.1,10,0,0,0,0,0.0,0,0,1.0,1.0,0.872,0.872,0.01651,47,2,195,14,14374,15252.39836,5156.67915
Decision Tree,gini,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.776,0.775,0.872,0.872,0.001,47,2,195,14,14570,15252.39836,5156.67915
SVC,0,0,0,0,0.0,0,0,0,0,0,0.08,0,poly,0.929,0.929,0.872,0.871,0.001,47,2,195,14,14570,15252.39836,5156.67915
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.897,0.897,0.846,0.846,0.002,47,2,195,14,14570,15252.39836,5156.67915
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.872,0.871,0.846,0.845,0.002,47,2,195,14,14570,15252.39836,5156.67915
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.84,0.839,0.846,0.847,0.001,47,2,195,14,14570,15252.39836,5156.67915
Random Forest,gini,1,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.923,0.923,0.846,0.844,0.06682,47,2,195,14,14570,15252.39836,5156.67915
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,350,0,0.827,0.825,0.821,0.813,0.0,47,2,195,14,14570,15252.39836,5156.67915
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.846,0.846,0.821,0.82,0.001,47,2,195,14,14570,15252.39836,5156.67915
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.91,0.91,0.821,0.819,0.001,47,2,195,14,14570,15252.39836,5156.67915
Random Forest,gini,1,9,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.891,0.891,0.821,0.82,0.06283,47,2,195,14,14570,15252.39836,5156.67915
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.821,0.815,0.821,0.817,0.00198,47,2,195,14,14374,15252.39836,5156.67915
K Nearest Neighbors,0,0,0,0,0.0,0,7,chebyshev,0,0,0.0,0,0,0.859,0.859,0.795,0.791,0.001,47,2,195,14,14570,15252.39836,5156.67915
Decision Tree,gini,1,4,,0.0,0,0,0,0,0,0.0,0,0,0.853,0.852,0.795,0.797,0.001,47,2,195,14,14570,15252.39836,5156.67915
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,poly,0.891,0.89,0.795,0.793,0.001,47,2,195,14,14570,15252.39836,5156.67915
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,poly,0.936,0.936,0.769,0.77,0.001,47,2,195,14,14570,15252.39836,5156.67915
Random Forest,gini,4,9,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.974,0.974,0.769,0.769,0.06383,47,2,195,14,14570,15252.39836,5156.67915
SVC,0,0,0,0,0.0,0,0,0,0,0,0.06,0,rbf,0.782,0.772,0.744,0.719,0.002,47,2,195,14,14570,15252.39836,5156.67915
Decision Tree,gini,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.795,0.788,0.744,0.748,0.001,47,2,195,14,14570,15252.39836,5156.67915
Random Forest,gini,17,15,log2,0.0,50,0,0,0,0,0.0,0,0,0.981,0.981,0.744,0.745,0.06582,47,2,195,14,14570,15252.39836,5156.67915
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,rbf,0.731,0.709,0.718,0.71,0.00303,47,2,195,14,14570,15252.39836,5156.67915
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,450,0,0.808,0.8,0.718,0.696,0.0,47,2,195,14,14570,15252.39836,5156.67915
K Nearest Neighbors,0,0,0,0,0.0,0,14,euclidean,0,0,0.0,0,0,0.885,0.884,0.718,0.718,0.00102,47,2,195,14,14570,15252.39836,5156.67915
Decision Tree,gini,1,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.756,0.743,0.718,0.685,0.001,47,2,195,14,14570,15252.39836,5156.67915
