model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Random Forest,gini,2,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.824,0.823,0.905,0.905,0.06582,46,2,207,19,15888,13.23163,6.97043
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.764,0.755,0.881,0.88,0.0,46,2,207,20,15888,13.23163,6.97043
Decision Tree,gini,1,3,,0.0,0,0,0,0,0,0.0,0,0,0.794,0.794,0.881,0.88,0.00103,46,2,207,19,15888,13.23163,6.97043
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.861,0.856,0.881,0.88,0.00096,46,2,207,19,15888,13.23163,6.97043
Random Forest,gini,1,15,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.776,0.75,0.881,0.877,0.06383,46,2,207,19,15888,13.23163,6.97043
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.891,0.887,0.857,0.852,0.00959,46,2,207,19,15888,13.23163,6.97043
K Nearest Neighbors,0,0,0,0,0.0,0,7,manhattan,0,0,0.0,0,0,0.879,0.876,0.857,0.856,0.00103,46,2,207,19,15888,13.23163,6.97043
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,linear,0.812,0.799,0.857,0.848,0.00199,46,2,207,19,15888,13.23163,6.97043
Random Forest,gini,1,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.83,0.821,0.857,0.845,0.06782,46,2,207,19,15888,13.23163,6.97043
Decision Tree,gini,1,5,,0.0,0,0,0,0,0,0.0,0,0,0.8,0.8,0.857,0.855,0.00103,46,2,207,19,15888,13.23163,6.97043
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.83,0.819,0.833,0.826,0.00299,46,2,207,19,15888,13.23163,6.97043
Decision Tree,gini,1,4,auto,0.0,0,0,0,0,0,0.0,0,0,0.806,0.806,0.833,0.832,0.00199,46,2,207,19,15888,13.23163,6.97043
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.939,0.94,0.833,0.833,0.001,46,2,207,19,15888,13.23163,6.97043
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.812,0.8,0.833,0.83,0.01017,46,2,207,20,15888,13.23163,6.97043
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.824,0.818,0.81,0.803,0.00506,46,2,207,20,15888,13.23163,6.97043
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.812,0.812,0.81,0.807,0.001,46,2,207,19,15888,13.23163,6.97043
K Nearest Neighbors,0,0,0,0,0.0,0,7,euclidean,0,0,0.0,0,0,0.842,0.84,0.81,0.81,0.001,46,2,207,19,15888,13.23163,6.97043
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,200,0,0.8,0.792,0.786,0.78,0.0,46,2,207,20,15888,13.23163,6.97043
Random Forest,gini,1,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.818,0.811,0.786,0.769,0.06183,46,2,207,19,15888,13.23163,6.97043
K Nearest Neighbors,0,0,0,0,0.0,0,6,manhattan,0,0,0.0,0,0,0.897,0.893,0.786,0.78,0.001,46,2,207,19,15888,13.23163,6.97043
Decision Tree,gini,1,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.818,0.818,0.786,0.785,0.00103,46,2,207,19,15888,13.23163,6.97043
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,linear,0.764,0.758,0.786,0.783,0.00199,46,2,207,19,15888,13.23163,6.97043
K Nearest Neighbors,0,0,0,0,0.0,0,7,chebyshev,0,0,0.0,0,0,0.891,0.89,0.762,0.76,0.001,46,2,207,19,15888,13.23163,6.97043
Decision Tree,gini,1,4,,0.0,0,0,0,0,0,0.0,0,0,0.824,0.824,0.762,0.757,0.00102,46,2,207,19,15888,13.23163,6.97043
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,poly,0.848,0.838,0.762,0.744,0.00199,46,2,207,19,15888,13.23163,6.97043
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.709,0.71,0.762,0.763,0.001,46,2,207,19,15888,13.23163,6.97043
Random Forest,gini,1,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.752,0.747,0.762,0.756,0.06682,46,2,207,19,15888,13.23163,6.97043
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1200,0,0.806,0.8,0.738,0.725,0.005,46,2,207,20,15888,13.23163,6.97043
Random Forest,gini,1,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.812,0.803,0.738,0.715,0.06582,46,2,207,19,15888,13.23163,6.97043
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.83,0.83,0.738,0.738,0.00096,46,2,207,19,15888,13.23163,6.97043
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,100,0,0.879,0.875,0.714,0.701,0.00264,46,2,207,20,15888,13.23163,6.97043
Decision Tree,gini,1,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.6,0.6,0.714,0.72,0.002,46,2,207,19,15888,13.23163,6.97043
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,poly,0.861,0.856,0.714,0.665,0.00199,46,2,207,19,15888,13.23163,6.97043
