model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Random Forest ,gini,16,19,sqrt,0.0,110,0,0,0,0,0.0,0,0,0.87,0.868,0.785,0.78,0.28932,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,9,11,log2,0.0,50,0,0,0,0,0.0,0,0,0.851,0.848,0.784,0.78,0.11751,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,5,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.771,0.764,0.782,0.773,0.10849,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,poly,0.742,0.732,0.781,0.776,0.15558,25,2,3309,27,152144,46.9887,14.56645
Random Forest ,gini,13,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.938,0.937,0.781,0.776,0.14551,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,3,0,0,0.1,270,0,0,0,0,0.0,0,0,0.866,0.864,0.779,0.777,1.4815,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,10,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.879,0.876,0.779,0.775,0.13456,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,10,15,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.857,0.854,0.778,0.775,0.16253,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,17,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.994,0.994,0.776,0.774,0.14604,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,7,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.811,0.807,0.775,0.772,0.11929,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,5,0,0,0.1,50,0,0,0,0,0.0,0,0,0.852,0.849,0.775,0.771,0.47712,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,8,13,log2,0.0,50,0,0,0,0,0.0,0,0,0.825,0.82,0.773,0.767,0.12454,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,5,0,0,0.1,130,0,0,0,0,0.0,0,0,0.925,0.924,0.773,0.769,1.2298,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,10,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.897,0.895,0.772,0.767,0.14185,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,7,0,0,0.1,70,0,0,0,0,0.0,0,0,0.978,0.978,0.77,0.763,1.03977,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,5,19,log2,0.0,50,0,0,0,0,0.0,0,0,0.769,0.761,0.77,0.765,0.11226,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,16,minkowski,0,0,0.0,0,0,0.753,0.743,0.769,0.758,0.00502,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,7,9,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.815,0.809,0.767,0.761,0.11852,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,3,0,0,0.1,90,0,0,0,0,0.0,0,0,0.807,0.803,0.767,0.763,0.49131,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,entropy,4,14,,0.0,0,0,0,0,0,0.0,0,0,0.748,0.738,0.766,0.759,0.00698,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,6,17,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.793,0.787,0.764,0.759,0.13952,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,5,15,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.78,0.773,0.763,0.756,0.11852,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,entropy,5,1,,0.0,0,0,0,0,0,0.0,0,0,0.769,0.765,0.763,0.762,0.00898,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,3,0,0,0.1,110,0,0,0,0,0.0,0,0,0.812,0.808,0.763,0.757,0.57265,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,0.9,0,rbf,0.757,0.749,0.761,0.752,0.1855,25,2,3309,27,152144,46.9887,14.56645
Random Forest ,gini,5,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.77,0.764,0.761,0.756,0.14703,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,4,19,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.751,0.74,0.76,0.753,0.12353,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,19,chebyshev,0,0,0.0,0,0,0.767,0.759,0.76,0.752,0.00502,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,8,19,,0.0,0,0,0,0,0,0.0,0,0,0.819,0.816,0.76,0.758,0.00997,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,1.6,0,rbf,0.765,0.756,0.76,0.75,0.17753,25,2,3309,27,152144,46.9887,14.56645
Gradient Boosting,0,3,0,0,0.1,150,0,0,0,0,0.0,0,0,0.83,0.826,0.76,0.756,0.87189,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,0.6,0,rbf,0.753,0.744,0.758,0.75,0.21742,25,2,3309,27,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,14,minkowski,0,0,0.0,0,0,0.76,0.751,0.758,0.748,0.00498,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,7,19,log2,0.0,50,0,0,0,0,0.0,0,0,0.806,0.801,0.758,0.752,0.10951,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,4,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.75,0.743,0.757,0.75,0.12254,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,8,16,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.807,0.802,0.757,0.748,0.00399,25,2,3309,11,152144,46.9887,14.56645
Logistic Regression,0,0,0,0,0.0,0,0,0,sag,l2,1.7,500,0,0.698,0.681,0.757,0.746,0.01562,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,poly,0.749,0.742,0.757,0.751,0.16157,25,2,3309,27,152144,46.9887,14.56645
Gradient Boosting,0,3,0,0,0.1,230,0,0,0,0,0.0,0,0,0.856,0.853,0.755,0.749,1.33339,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,10,chebyshev,0,0,0.0,0,0,0.778,0.769,0.755,0.743,0.00498,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,entropy,8,15,,0.0,0,0,0,0,0,0.0,0,0,0.813,0.811,0.755,0.749,0.01396,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,7,0,0,0.1,50,0,0,0,0,0.0,0,0,0.953,0.953,0.754,0.748,0.76474,25,2,3309,11,152144,46.9887,14.56645
Logistic Regression,0,0,0,0,0.0,0,0,0,liblinear,l1,1.4,1200,0,0.701,0.685,0.754,0.742,0.31243,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,5,14,,0.0,0,0,0,0,0,0.0,0,0,0.772,0.769,0.752,0.752,0.00698,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.787,0.778,0.752,0.741,0.00599,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,2,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.732,0.72,0.752,0.741,0.10148,25,2,3309,11,152144,46.9887,14.56645
Logistic Regression,0,0,0,0,0.0,0,0,0,liblinear,l1,1.2,1700,0,0.708,0.692,0.751,0.742,0.26556,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,4,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.755,0.748,0.751,0.742,0.1101,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,7,13,log2,0.0,50,0,0,0,0,0.0,0,0,0.81,0.804,0.749,0.745,0.12007,25,2,3309,11,152144,46.9887,14.56645
Logistic Regression,0,0,0,0,0.0,0,0,0,liblinear,l1,1.3,1400,0,0.71,0.696,0.749,0.74,0.31243,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,8,chebyshev,0,0,0.0,0,0,0.77,0.759,0.749,0.735,0.00499,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.754,0.74,0.748,0.738,0.06769,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,4,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.76,0.753,0.748,0.739,0.11525,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,0.5,0,rbf,0.748,0.738,0.748,0.74,0.21742,25,2,3309,27,152144,46.9887,14.56645
Decision Tree,gini,3,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.726,0.716,0.748,0.737,0.002,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,5,chebyshev,0,0,0.0,0,0,0.808,0.806,0.748,0.743,0.00595,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,4,11,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.752,0.742,0.746,0.736,0.11252,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,entropy,3,12,,0.0,0,0,0,0,0,0.0,0,0,0.735,0.73,0.746,0.742,0.00498,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,0.7,0,rbf,0.756,0.745,0.746,0.735,0.20146,25,2,3309,27,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,10,euclidean,0,0,0.0,0,0,0.78,0.77,0.745,0.734,0.00598,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,3,0,0,0.1,250,0,0,0,0,0.0,0,0,0.86,0.858,0.745,0.737,1.3377,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,5,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.783,0.775,0.745,0.739,0.11315,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,11,manhattan,0,0,0.0,0,0,0.774,0.769,0.743,0.735,0.00602,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,2,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.726,0.717,0.743,0.736,0.12151,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,4,13,,0.0,0,0,0,0,0,0.0,0,0,0.753,0.746,0.743,0.733,0.00598,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,1.4,0,poly,0.764,0.758,0.743,0.739,0.2992,25,2,3309,27,152144,46.9887,14.56645
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.1,750,0,0.705,0.687,0.742,0.728,0.01562,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,4,15,,0.0,0,0,0,0,0,0.0,0,0,0.755,0.746,0.742,0.733,0.00598,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,11,0,0,0.1,10,0,0,0,0,0.0,0,0,0.954,0.954,0.742,0.738,0.32521,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,8,manhattan,0,0,0.0,0,0,0.771,0.761,0.742,0.727,0.00602,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,1.0,0,rbf,0.76,0.751,0.742,0.731,0.19415,25,2,3309,27,152144,46.9887,14.56645
Random Forest ,gini,3,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.737,0.727,0.742,0.733,0.10952,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,1.8,0,rbf,0.766,0.757,0.74,0.734,0.18451,25,2,3309,27,152144,46.9887,14.56645
Gradient Boosting,0,5,0,0,0.1,10,0,0,0,0,0.0,0,0,0.804,0.796,0.739,0.727,0.10727,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,2,3,,0.0,0,0,0,0,0,0.0,0,0,0.714,0.712,0.739,0.738,0.004,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,2,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.73,0.721,0.739,0.73,0.1101,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,9,0,0,0.1,30,0,0,0,0,0.0,0,0,0.979,0.979,0.737,0.73,0.70384,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,13,manhattan,0,0,0.0,0,0,0.757,0.75,0.737,0.73,0.00499,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,3,5,,0.0,0,0,0,0,0,0.0,0,0,0.734,0.716,0.737,0.726,0.00399,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,3,2,,0.0,0,0,0,0,0,0.0,0,0,0.745,0.736,0.736,0.725,0.00396,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,19,manhattan,0,0,0.0,0,0,0.751,0.742,0.736,0.724,0.00598,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,7,0,0,0.1,30,0,0,0,0,0.0,0,0,0.918,0.917,0.736,0.73,0.47616,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,entropy,3,1,,0.0,0,0,0,0,0,0.0,0,0,0.731,0.714,0.734,0.72,0.00502,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,9,minkowski,0,0,0.0,0,0,0.784,0.779,0.734,0.732,0.00498,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,3,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.741,0.731,0.734,0.726,0.10861,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,1.5,0,rbf,0.767,0.76,0.733,0.723,0.17354,25,2,3309,27,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,11,euclidean,0,0,0.0,0,0,0.777,0.772,0.731,0.726,0.00595,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,0.5,0,poly,0.759,0.751,0.731,0.722,0.21542,25,2,3309,27,152144,46.9887,14.56645
Random Forest ,gini,4,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.764,0.758,0.731,0.723,0.13552,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,3,14,log2,0.0,0,0,0,0,0,0.0,0,0,0.73,0.721,0.731,0.722,0.00196,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,3,0,0,0.1,70,0,0,0,0,0.0,0,0,0.798,0.794,0.73,0.724,0.38962,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,7,manhattan,0,0,0.0,0,0,0.79,0.786,0.73,0.727,0.00599,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,2,13,,0.0,0,0,0,0,0,0.0,0,0,0.716,0.714,0.728,0.727,0.00396,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,3,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.743,0.735,0.728,0.719,0.15505,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,7,chebyshev,0,0,0.0,0,0,0.789,0.785,0.728,0.724,0.00495,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,rbf,0.709,0.684,0.727,0.703,0.19947,25,2,3309,27,152144,46.9887,14.56645
Gradient Boosting,0,7,0,0,0.1,10,0,0,0,0,0.0,0,0,0.853,0.848,0.727,0.717,0.16915,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,2,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.723,0.707,0.727,0.714,0.09652,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,8,minkowski,0,0,0.0,0,0,0.781,0.77,0.725,0.714,0.00499,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,2,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.72,0.717,0.725,0.722,0.00199,25,2,3309,11,152144,46.9887,14.56645
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.696,0.685,0.725,0.717,0.002,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,0.4,0,poly,0.761,0.753,0.725,0.717,0.25683,25,2,3309,27,152144,46.9887,14.56645
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.5,450,0,0.695,0.674,0.725,0.708,0.01562,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,poly,0.758,0.749,0.724,0.71,0.16256,25,2,3309,27,152144,46.9887,14.56645
Random Forest ,gini,9,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.861,0.858,0.724,0.716,0.12994,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,entropy,2,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.722,0.718,0.724,0.719,0.00203,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.807,0.805,0.724,0.721,0.00599,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,15,euclidean,0,0,0.0,0,0,0.765,0.757,0.722,0.714,0.00595,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,5,0,0,0.1,250,0,0,0,0,0.0,0,0,0.986,0.986,0.722,0.712,2.22112,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,2,4,auto,0.0,0,0,0,0,0,0.0,0,0,0.723,0.711,0.722,0.714,0.00199,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,4,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.756,0.749,0.722,0.716,0.16709,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,4,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.753,0.747,0.721,0.714,0.10221,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,5,0,0,0.1,30,0,0,0,0,0.0,0,0,0.841,0.838,0.721,0.712,0.29646,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,14,manhattan,0,0,0.0,0,0,0.754,0.741,0.721,0.709,0.00498,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,2,11,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.701,0.701,0.721,0.722,0.00203,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,9,0,0,0.1,10,0,0,0,0,0.0,0,0,0.926,0.925,0.719,0.713,0.25643,25,2,3309,11,152144,46.9887,14.56645
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.4,1250,0,0.7,0.679,0.719,0.701,0.01562,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,17,chebyshev,0,0,0.0,0,0,0.773,0.765,0.719,0.71,0.00602,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,2,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.734,0.725,0.719,0.709,0.10052,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,entropy,2,5,auto,0.0,0,0,0,0,0,0.0,0,0,0.719,0.717,0.719,0.718,0.00197,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,7,0,0,0.2,10,0,0,0,0,0.0,0,0,0.89,0.888,0.718,0.712,0.17435,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,5,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.777,0.768,0.718,0.711,0.13654,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,1,8,,0.0,0,0,0,0,0,0.0,0,0,0.684,0.653,0.718,0.688,0.00202,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,2,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.712,0.697,0.716,0.699,0.002,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,6,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.796,0.789,0.716,0.706,0.11256,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,6,euclidean,0,0,0.0,0,0,0.793,0.785,0.716,0.7,0.00599,25,2,3309,11,152144,46.9887,14.56645
Gradient Boosting,0,15,0,0,0.1,10,0,0,0,0,0.0,0,0,0.997,0.997,0.716,0.714,0.39965,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,2,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.733,0.723,0.715,0.706,0.10452,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,16,manhattan,0,0,0.0,0,0,0.759,0.747,0.715,0.697,0.00599,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,3,1,,0.0,0,0,0,0,0,0.0,0,0,0.743,0.727,0.715,0.697,0.00495,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,2,7,auto,0.0,0,0,0,0,0,0.0,0,0,0.711,0.709,0.713,0.711,0.00203,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,4,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.759,0.752,0.711,0.703,0.10447,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,1,14,,0.0,0,0,0,0,0,0.0,0,0,0.686,0.653,0.71,0.686,0.00199,25,2,3309,11,152144,46.9887,14.56645
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,600,0,0.693,0.668,0.71,0.686,0.03124,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,19,19,log2,0.0,50,0,0,0,0,0.0,0,0,0.878,0.876,0.708,0.704,0.15952,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,6,manhattan,0,0,0.0,0,0,0.792,0.783,0.708,0.69,0.00499,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,3,13,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.742,0.733,0.707,0.697,0.15651,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,2,1,,0.0,0,0,0,0,0,0.0,0,0,0.721,0.719,0.707,0.706,0.00399,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,4,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.757,0.749,0.705,0.698,0.13852,25,2,3309,11,152144,46.9887,14.56645
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.677,0.641,0.705,0.671,0.0,25,2,3309,11,152144,46.9887,14.56645
K Nearest Neighbors,0,0,0,0,0.0,0,18,manhattan,0,0,0.0,0,0,0.747,0.734,0.705,0.691,0.00602,25,2,3309,11,152144,46.9887,14.56645
SVC,0,0,0,0,0.0,0,0,0,0,0,0.6,0,linear,0.703,0.679,0.704,0.675,0.16556,25,2,3309,27,152144,46.9887,14.56645
Random Forest ,gini,2,19,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.738,0.725,0.704,0.689,0.15004,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,1,13,,0.0,0,0,0,0,0,0.0,0,0,0.687,0.656,0.704,0.676,0.002,25,2,3309,11,152144,46.9887,14.56645
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,2000,0,0.675,0.635,0.702,0.67,0.01562,25,2,3309,11,152144,46.9887,14.56645
Decision Tree,gini,1,9,,0.0,0,0,0,0,0,0.0,0,0,0.688,0.658,0.702,0.671,0.00199,25,2,3309,11,152144,46.9887,14.56645
Random Forest ,gini,7,3,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.83,0.824,0.701,0.685,0.18503,25,2,3309,11,152144,46.9887,14.56645
