model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Random Forest ,gini,5,8,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.936,0.929,0.933,0.92,0.07111,37,2,667,20,56997,76.78543,17.49498
Gradient Boosting,0,5,0,0,0.1,10,0,0,0,0,0.0,0,0,0.961,0.958,0.933,0.923,0.05293,37,2,667,20,56329,76.78543,17.49498
Random Forest ,gini,3,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.897,0.874,0.925,0.9,0.06864,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.12,0,poly,0.927,0.917,0.925,0.92,0.00499,37,2,667,20,56997,76.78543,17.49498
Decision Tree,entropy,1,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.863,0.846,0.925,0.918,0.001,37,2,667,20,56997,76.78543,17.49498
K Nearest Neighbors,0,0,0,0,0.0,0,12,euclidean,0,0,0.0,0,0,0.852,0.793,0.925,0.89,0.001,37,2,667,20,56997,76.78543,17.49498
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.931,0.922,0.918,0.906,0.03165,37,2,667,20,56329,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.39,0,poly,0.938,0.933,0.918,0.912,0.00599,37,2,667,20,56997,76.78543,17.49498
Random Forest ,gini,5,20,log2,0.0,50,0,0,0,0,0.0,0,0,0.914,0.899,0.918,0.902,0.06497,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,1,12,auto,0.0,0,0,0,0,0,0.0,0,0,0.867,0.847,0.918,0.91,0.001,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,poly,0.895,0.872,0.91,0.899,0.00499,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.869,0.849,0.91,0.903,0.001,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1200,0,0.844,0.773,0.91,0.868,0.00399,37,2,667,21,56997,76.78543,17.49498
Gradient Boosting,0,7,0,0,0.1,10,0,0,0,0,0.0,0,0,0.991,0.99,0.903,0.885,0.0767,37,2,667,20,56329,76.78543,17.49498
Random Forest ,gini,2,8,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.884,0.851,0.903,0.877,0.06287,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,linear,0.846,0.776,0.903,0.857,0.00399,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,400,0,0.848,0.778,0.896,0.846,0.00499,37,2,667,21,56997,76.78543,17.49498
Random Forest ,gini,2,4,log2,0.0,50,0,0,0,0,0.0,0,0,0.876,0.84,0.896,0.846,0.06389,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,sigmoid,0.848,0.778,0.896,0.846,0.00599,37,2,667,20,56997,76.78543,17.49498
K Nearest Neighbors,0,0,0,0,0.0,0,7,euclidean,0,0,0.0,0,0,0.869,0.826,0.896,0.858,0.001,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,poly,0.914,0.9,0.888,0.856,0.00399,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,1,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.874,0.86,0.888,0.861,0.001,37,2,667,20,56997,76.78543,17.49498
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.88,0.843,0.888,0.842,0.001,37,2,667,20,56997,76.78543,17.49498
Gradient Boosting,0,11,0,0,0.1,10,0,0,0,0,0.0,0,0,1.0,1.0,0.888,0.894,0.09516,37,2,667,20,56329,76.78543,17.49498
Random Forest ,gini,1,20,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.85,0.781,0.888,0.835,0.06184,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,250,0,0.85,0.781,0.888,0.835,0.00598,37,2,667,21,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,200,0,0.852,0.784,0.881,0.825,0.00798,37,2,667,21,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.06,0,rbf,0.852,0.784,0.881,0.825,0.00499,37,2,667,20,56997,76.78543,17.49498
Random Forest ,gini,1,6,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.852,0.784,0.881,0.825,0.06637,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,1,4,auto,0.0,0,0,0,0,0,0.0,0,0,0.859,0.818,0.881,0.832,0.00203,37,2,667,20,56997,76.78543,17.49498
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.893,0.87,0.881,0.838,0.00199,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,600,0,0.854,0.786,0.873,0.814,0.00598,37,2,667,21,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,linear,0.854,0.786,0.873,0.814,0.00299,37,2,667,20,56997,76.78543,17.49498
Random Forest ,gini,1,18,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.854,0.786,0.873,0.814,0.06287,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,1,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.878,0.862,0.873,0.857,0.00199,37,2,667,20,56997,76.78543,17.49498
Random Forest ,gini,1,4,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.856,0.789,0.866,0.803,0.07981,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,rbf,0.856,0.789,0.866,0.803,0.00499,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,1,4,,0.0,0,0,0,0,0,0.0,0,0,0.88,0.862,0.866,0.85,0.00199,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,950,0,0.856,0.789,0.866,0.803,0.00598,37,2,667,21,56997,76.78543,17.49498
K Nearest Neighbors,0,0,0,0,0.0,0,9,manhattan,0,0,0.0,0,0,0.876,0.837,0.866,0.81,0.00299,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,rbf,0.857,0.792,0.858,0.793,0.00499,37,2,667,20,56997,76.78543,17.49498
Random Forest ,gini,2,10,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.908,0.891,0.858,0.814,0.06655,37,2,667,20,56997,76.78543,17.49498
K Nearest Neighbors,0,0,0,0,0.0,0,7,minkowski,0,0,0.0,0,0,0.886,0.851,0.858,0.806,0.001,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.882,0.865,0.858,0.838,0.00199,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,350,0,0.857,0.792,0.858,0.793,0.00598,37,2,667,21,56997,76.78543,17.49498
K Nearest Neighbors,0,0,0,0,0.0,0,14,minkowski,0,0,0.0,0,0,0.867,0.812,0.851,0.782,0.001,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,1,3,,0.0,0,0,0,0,0,0.0,0,0,0.884,0.868,0.851,0.833,0.00203,37,2,667,20,56997,76.78543,17.49498
Random Forest ,gini,1,18,log2,0.0,50,0,0,0,0,0.0,0,0,0.859,0.794,0.851,0.782,0.06287,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,sigmoid,0.859,0.794,0.851,0.782,0.00499,37,2,667,20,56997,76.78543,17.49498
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.893,0.896,0.851,0.844,0.00203,37,2,667,20,56329,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.859,0.794,0.851,0.782,0.00798,37,2,667,21,56997,76.78543,17.49498
Random Forest ,gini,3,6,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.895,0.866,0.843,0.789,0.07424,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,sigmoid,0.861,0.797,0.843,0.772,0.00499,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,1,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.861,0.797,0.843,0.772,0.00103,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.861,0.797,0.843,0.772,0.00598,37,2,667,21,56997,76.78543,17.49498
K Nearest Neighbors,0,0,0,0,0.0,0,6,euclidean,0,0,0.0,0,0,0.878,0.831,0.843,0.789,0.001,37,2,667,20,56997,76.78543,17.49498
K Nearest Neighbors,0,0,0,0,0.0,0,7,chebyshev,0,0,0.0,0,0,0.872,0.824,0.836,0.785,0.00204,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1400,0,0.863,0.8,0.836,0.761,0.00499,37,2,667,21,56997,76.78543,17.49498
Random Forest ,gini,1,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.863,0.8,0.836,0.761,0.06281,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,rbf,0.863,0.8,0.836,0.761,0.00498,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,rbf,0.865,0.802,0.828,0.751,0.00502,37,2,667,20,56997,76.78543,17.49498
K Nearest Neighbors,0,0,0,0,0.0,0,5,chebyshev,0,0,0.0,0,0,0.884,0.856,0.828,0.764,0.001,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.889,0.874,0.828,0.811,0.00199,37,2,667,20,56997,76.78543,17.49498
Random Forest ,gini,2,16,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.872,0.82,0.828,0.751,0.07005,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,850,0,0.865,0.802,0.828,0.751,0.00798,37,2,667,21,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,poly,0.878,0.831,0.821,0.74,0.00399,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,500,0,0.867,0.805,0.821,0.74,0.00898,37,2,667,21,56997,76.78543,17.49498
Random Forest ,gini,1,16,log2,0.0,50,0,0,0,0,0.0,0,0,0.867,0.805,0.821,0.74,0.06187,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,1,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.872,0.865,0.821,0.817,0.001,37,2,667,20,56997,76.78543,17.49498
Random Forest ,gini,1,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.871,0.812,0.813,0.73,0.06684,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1700,0,0.869,0.808,0.813,0.73,0.00798,37,2,667,21,56997,76.78543,17.49498
K Nearest Neighbors,0,0,0,0,0.0,0,12,manhattan,0,0,0.0,0,0,0.874,0.821,0.813,0.73,0.001,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,1,3,log2,0.0,0,0,0,0,0,0.0,0,0,0.871,0.816,0.813,0.73,0.001,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.14,0,linear,0.869,0.808,0.813,0.73,0.00299,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,750,0,0.871,0.81,0.806,0.719,0.01097,37,2,667,21,56997,76.78543,17.49498
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.895,0.882,0.806,0.767,0.001,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.13,0,sigmoid,0.871,0.81,0.806,0.719,0.00499,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,5,5,log2,0.0,0,0,0,0,0,0.0,0,0,0.934,0.924,0.799,0.766,0.00199,37,2,667,20,56997,76.78543,17.49498
Random Forest ,gini,5,20,sqrt,0.0,110,0,0,0,0,0.0,0,0,0.938,0.929,0.799,0.742,0.15478,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.21,0,linear,0.872,0.813,0.799,0.709,0.00401,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,700,0,0.872,0.813,0.799,0.709,0.00802,37,2,667,21,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.07,0,sigmoid,0.874,0.816,0.791,0.699,0.00399,37,2,667,20,56997,76.78543,17.49498
Random Forest ,gini,1,10,log2,0.0,70,0,0,0,0,0.0,0,0,0.874,0.816,0.791,0.699,0.08432,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,350,0,0.878,0.825,0.791,0.699,0.01566,37,2,667,21,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,0.64,0,linear,0.876,0.818,0.784,0.689,0.00395,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,1.4,1850,0,0.887,0.852,0.784,0.702,0.01117,37,2,667,21,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,sag,l2,1.1,1350,0,0.891,0.853,0.776,0.678,0.01562,37,2,667,21,56997,76.78543,17.49498
Decision Tree,gini,16,14,auto,0.0,0,0,0,0,0,0.0,0,0,0.925,0.921,0.776,0.772,0.00199,37,2,667,20,56997,76.78543,17.49498
SVC,0,0,0,0,0.0,0,0,0,0,0,1.77,0,sigmoid,0.822,0.778,0.776,0.744,0.00499,37,2,667,20,56997,76.78543,17.49498
Random Forest ,gini,2,14,sqrt,0.0,130,0,0,0,0,0.0,0,0,0.887,0.843,0.776,0.678,0.17354,37,2,667,20,56997,76.78543,17.49498
Decision Tree,entropy,8,13,auto,0.0,0,0,0,0,0,0.0,0,0,0.931,0.926,0.769,0.766,0.00299,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,liblinear,l1,0.6,1950,0,0.876,0.824,0.769,0.688,0.01013,37,2,667,21,56997,76.78543,17.49498
Decision Tree,entropy,16,9,auto,0.0,0,0,0,0,0,0.0,0,0,0.959,0.958,0.761,0.745,0.00203,37,2,667,20,56997,76.78543,17.49498
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,0.8,1750,0,0.889,0.842,0.761,0.665,0.02172,37,2,667,21,56997,76.78543,17.49498
Decision Tree,entropy,11,13,auto,0.0,0,0,0,0,0,0.0,0,0,0.949,0.947,0.754,0.734,0.00199,37,2,667,20,56997,76.78543,17.49498
Decision Tree,gini,33,9,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.972,0.972,0.746,0.751,0.002,37,2,667,20,56997,76.78543,17.49498
Decision Tree,entropy,44,16,log2,0.0,0,0,0,0,0,0.0,0,0,0.929,0.924,0.739,0.727,0.00997,37,2,667,20,56997,76.78543,17.49498
Decision Tree,entropy,48,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,1.0,1.0,0.731,0.747,0.00203,37,2,667,20,56997,76.78543,17.49498
