model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.5,1150,0,0.816,0.803,0.9,0.892,0.0,48,2,299,13,12539,20331.50446,7606.47672
Decision Tree,gini,1,11,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.833,0.827,0.9,0.895,0.00102,48,2,299,13,12539,20331.50446,7606.47672
SVC,0,0,0,0,0.0,0,0,0,0,0,0.72,0,linear,0.833,0.826,0.9,0.9,0.00225,48,2,299,13,12539,20331.50446,7606.47672
Random Forest,gini,4,15,log2,0.0,50,0,0,0,0,0.0,0,0,0.916,0.915,0.9,0.898,0.06383,48,2,299,13,12539,20331.50446,7606.47672
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,550,0,0.812,0.794,0.883,0.874,0.00299,48,2,299,13,12539,20331.50446,7606.47672
Random Forest,gini,3,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.883,0.877,0.883,0.877,0.06383,48,2,299,13,12539,20331.50446,7606.47672
SVC,0,0,0,0,0.0,0,0,0,0,0,0.14,0,poly,0.812,0.796,0.883,0.876,0.003,48,2,299,13,12539,20331.50446,7606.47672
SVC,0,0,0,0,0.0,0,0,0,0,0,0.37,0,linear,0.808,0.796,0.867,0.861,0.00203,48,2,299,13,12539,20331.50446,7606.47672
Gradient Boosting,0,6,0,0,0.1,10,0,0,0,0,0.0,0,0,0.987,0.987,0.867,0.867,0.02503,48,2,299,13,12239,20331.50446,7606.47672
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1500,0,0.782,0.756,0.867,0.846,0.00397,48,2,299,13,12539,20331.50446,7606.47672
Random Forest,gini,3,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.895,0.892,0.867,0.864,0.06383,48,2,299,13,12539,20331.50446,7606.47672
Decision Tree,gini,1,5,,0.0,0,0,0,0,0,0.0,0,0,0.837,0.829,0.867,0.857,0.00101,48,2,299,13,12539,20331.50446,7606.47672
Gradient Boosting,0,3,0,0,0.1,20,0,0,0,0,0.0,0,0,0.929,0.927,0.85,0.848,0.04703,48,2,299,13,12239,20331.50446,7606.47672
SVC,0,0,0,0,0.0,0,0,0,0,0,0.16,0,linear,0.766,0.731,0.85,0.836,0.00199,48,2,299,13,12539,20331.50446,7606.47672
Decision Tree,gini,1,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.845,0.836,0.85,0.847,0.00104,48,2,299,13,12539,20331.50446,7606.47672
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,350,0,0.791,0.764,0.85,0.828,0.00505,48,2,299,13,12539,20331.50446,7606.47672
Random Forest,gini,1,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.762,0.725,0.85,0.817,0.06183,48,2,299,13,12539,20331.50446,7606.47672
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,250,0,0.757,0.709,0.833,0.815,0.00395,48,2,299,13,12539,20331.50446,7606.47672
Random Forest,gini,1,11,log2,0.0,50,0,0,0,0,0.0,0,0,0.816,0.796,0.833,0.81,0.06184,48,2,299,13,12539,20331.50446,7606.47672
SVC,0,0,0,0,0.0,0,0,0,0,0,0.17,0,poly,0.837,0.826,0.833,0.828,0.00199,48,2,299,13,12539,20331.50446,7606.47672
Decision Tree,gini,1,3,,0.0,0,0,0,0,0,0.0,0,0,0.849,0.843,0.833,0.833,0.001,48,2,299,13,12539,20331.50446,7606.47672
Gradient Boosting,0,4,0,0,0.1,10,0,0,0,0,0.0,0,0,0.95,0.949,0.817,0.813,0.03,48,2,299,13,12239,20331.50446,7606.47672
Random Forest,gini,2,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.854,0.842,0.817,0.803,0.06283,48,2,299,13,12539,20331.50446,7606.47672
SVC,0,0,0,0,0.0,0,0,0,0,0,0.14,0,linear,0.791,0.767,0.817,0.781,0.00299,48,2,299,13,12539,20331.50446,7606.47672
Random Forest,gini,1,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.724,0.648,0.8,0.758,0.06183,48,2,299,13,12539,20331.50446,7606.47672
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,linear,0.649,0.51,0.8,0.711,0.00205,48,2,299,13,12539,20331.50446,7606.47672
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.854,0.846,0.8,0.789,0.001,48,2,299,13,12539,20331.50446,7606.47672
K Nearest Neighbors,0,0,0,0,0.0,0,8,manhattan,0,0,0.0,0,0,0.728,0.67,0.8,0.768,0.00099,48,2,299,13,12539,20331.50446,7606.47672
SVC,0,0,0,0,0.0,0,0,0,0,0,0.06,0,poly,0.762,0.722,0.783,0.723,0.00303,48,2,299,13,12539,20331.50446,7606.47672
Gradient Boosting,0,5,0,0,0.1,10,0,0,0,0,0.0,0,0,0.983,0.983,0.783,0.778,0.02304,48,2,299,13,12239,20331.50446,7606.47672
Random Forest,gini,1,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.787,0.751,0.783,0.723,0.06183,48,2,299,13,12539,20331.50446,7606.47672
Decision Tree,gini,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.745,0.712,0.783,0.771,0.001,48,2,299,13,12539,20331.50446,7606.47672
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,linear,0.657,0.521,0.767,0.665,0.002,48,2,299,13,12539,20331.50446,7606.47672
Gradient Boosting,0,7,0,0,0.1,10,0,0,0,0,0.0,0,0,1.0,1.0,0.767,0.76,0.02301,48,2,299,13,12239,20331.50446,7606.47672
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.703,0.622,0.767,0.665,0.00299,48,2,299,13,12539,20331.50446,7606.47672
Random Forest,gini,1,17,log2,0.0,50,0,0,0,0,0.0,0,0,0.799,0.769,0.767,0.728,0.06283,48,2,299,13,12539,20331.50446,7606.47672
K Nearest Neighbors,0,0,0,0,0.0,0,9,euclidean,0,0,0.0,0,0,0.715,0.663,0.767,0.713,0.002,48,2,299,13,12539,20331.50446,7606.47672
Random Forest,gini,2,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.879,0.871,0.75,0.716,0.06483,48,2,299,13,12539,20331.50446,7606.47672
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.9,0.896,0.75,0.738,0.012,48,2,299,13,12239,20331.50446,7606.47672
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.866,0.86,0.75,0.733,0.00103,48,2,299,13,12539,20331.50446,7606.47672
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,rbf,0.661,0.526,0.75,0.643,0.00299,48,2,299,13,12539,20331.50446,7606.47672
Random Forest,gini,1,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.803,0.771,0.733,0.686,0.06084,48,2,299,13,12539,20331.50446,7606.47672
Decision Tree,gini,1,2,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.736,0.715,0.733,0.724,0.00103,48,2,299,13,12539,20331.50446,7606.47672
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,450,0,0.695,0.588,0.733,0.648,0.00295,48,2,299,13,12539,20331.50446,7606.47672
K Nearest Neighbors,0,0,0,0,0.0,0,5,chebyshev,0,0,0.0,0,0,0.778,0.755,0.733,0.683,0.001,48,2,299,13,12539,20331.50446,7606.47672
Random Forest,gini,1,9,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.782,0.742,0.717,0.646,0.06183,48,2,299,13,12539,20331.50446,7606.47672
Decision Tree,gini,1,7,auto,0.0,0,0,0,0,0,0.0,0,0,0.711,0.681,0.717,0.693,0.001,48,2,299,13,12539,20331.50446,7606.47672
K Nearest Neighbors,0,0,0,0,0.0,0,5,manhattan,0,0,0.0,0,0,0.774,0.745,0.717,0.702,0.001,48,2,299,13,12539,20331.50446,7606.47672
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.669,0.537,0.717,0.598,0.00198,48,2,299,13,12539,20331.50446,7606.47672
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.707,0.614,0.717,0.614,0.003,48,2,299,13,12539,20331.50446,7606.47672
